test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",2,"소프트웨어개발",27,"다음은 스택의 자료 삭제 알고리즘이다. ⓐ에 들어 갈 내용으로 옳은 것은? (단, Top: 스택포인터, S: 스택의 이름)","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_27.gif?alt=media","① Overflow","② Top = Top + 1","③ Underflow","④ Top = Top","③ Underflow","스택에서 데이터를 삭제할 때에는 Top 값을 1 감소시키고 해당 위치의 데이터를 반환하지만, 이미 스택이 비어 있는 상태에서 삭제를 시도하면 Top 값이 음수가 되는데 이는 스택의 범위를 벗어나는 것이므로 Underflow가 발생합니다."
"previous","220305",2,"소프트웨어개발",28,"제품 소프트웨어의 사용자 매뉴얼 작성절차로 (가)~(다)와 [보기]의 기호를 바르게 연결한 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_28.gif?alt=media","① (가)-㉠, (나)-㉡, (다)-㉢","② (가)-㉢, (나)-㉡, (다)-㉠","③ (가)-㉠, (나)-㉢, (다)-㉡","④ (가)-㉢, (나)-㉠, (다)-㉡","② (가)-㉢, (나)-㉡, (다)-㉠","(가)는 제품 소프트웨어의 사용자 매뉴얼 작성 계획 수립 단계, (나)는 제품 소프트웨어의 사용자 매뉴얼 작성 단계, (다)는 제품 소프트웨어의 사용자 매뉴얼 검토 및 보완 단계입니다."
"previous","220305",2,"소프트웨어개발",29,"순서가 A, B, C, D로 정해진 입력 자료를 스택에 입력한 후 출력한 결과로 불가능한 것은?","","① D, C, B, A","② B, C, D, A","③ C, B, A, D","④ D, B, C, A","④ D, B, C, A","스택은 후입선출(LIFO) 구조를 가진 자료구조로, 가장 나중에 입력된 데이터가 가장 먼저 출력됩니다."
"previous","220305",2,"소프트웨어개발",30,"소프트웨어 테스트에서 검증(Verification)과 확인 (Validation)에 대한 설명으로 틀린 것은?","","① 소프트웨어 테스트에서 검증과 확인을 구별하면 찾고자 하는 결함 유형을 명확하게 하는 데 도움이 된다.","② 검증은 소프트웨어 개발 과정을 테스트하는 것이고, 확인은 소프트웨어 결과를 테스트 것이다.","③ 검증은 작업 제품이 요구 명세의 기능, 비기능 요구사항을 얼마나 잘 준수하는지 측정하는 작업이다.","④ 검증은 작업 제품이 사용자의 요구에 적합한지 측정하며, 확인은 작업 제품이 개발자의 기대를 충족시키는지를 측정한다.","④ 검증은 작업 제품이 사용자의 요구에 적합한지 측정하며, 확인은 작업 제품이 개발자의 기대를 충족시키는지를 측정한다.","검증은 요구 사항을 충족하는지 여부를 확인하는 활동이고, 확인은 실제 요구를 충족하는지 여부를 확인하는 활동입니다."
"previous","220305",2,"소프트웨어개발",31,"개별 모듈을 시험하는 것으로 모듈이 정확하게 구현되었는지, 예정한 기능이 제대로 수행되는지를 점검하는 것이 주요 목적인 테스트는?","","① 통합 테스트(Integration Test)","② 단위 테스트(Unit Test)","③ 시스템 테스트(System Test)","④ 인수 테스트(Acceptance Test)","② 단위 테스트(Unit Test)","단위 테스트는 소프트웨어의 가장 작은 단위인 모듈을 대상으로 하는 테스트로, 모듈이 정확하게 구현되었는지, 예정한 기능이 제대로 수행되는지를 점검하는 것이 주요 목적입니다."
"previous","220305",2,"소프트웨어개발",32,"형상 관리의 개념과 절차에 대한 설명으로 틀린 것은?","","① 형상 식별은 형상 관리 계획을 근거로 형상관리의 대상이 무엇인지 식별하는 과정이다.","② 형상 관리를 통해 가시성과 추적성을 보장함으로써 소프트웨어의 생산성과 품질을 높일 수 있다.","③ 형상 통제 과정에서는 형상 목록의 변경 요구를 즉시 수용 및 반영해야 한다.","④ 형상 감사는 형상 관리 계획대로 형상관리가 진행되고 있는지, 형상 항목의 변경이 요구 사항에 맞도록 제대로 이뤄졌는지 등을 살펴보는 활동이다.","③ 형상 통제 과정에서는 형상 목록의 변경 요구를 즉시 수용 및 반영해야 한다.","형상 통제 과정에서는 형상 목록의 변경 요구를 검토하여 적절한 경우에만 수용 및 반영해야 합니다."
"previous","220305",2,"소프트웨어개발",33,"소스코드 정적 분석(Static Analysis)에 대한 설명으로 틀린 것은?","","① 소스 코드를 실행시키지 않고 분석한다.","② 코드에 있는 오류나 잠재적인 오류를 찾아내기 위한 활동이다.","③ 하드웨어적인 방법으로만 코드 분석이 가능하다.","④ 자료 흐름이나 논리 흐름을 분석하여 비정상적인 패턴을 찾을 수 있다.","③ 하드웨어적인 방법으로만 코드 분석이 가능하다.","소스코드 정적 분석은 소스코드를 실행시키지 않고 분석하는 방법으로, 하드웨어적인 방법뿐만 아니라 소프트웨어적인 방법으로도 코드 분석이 가능합니다."
"previous","220305",2,"소프트웨어개발",34,"소프트웨어 개발 활동을 수행함에 있어서 시스템이 고장(Failure)을 일으키게 하며, 오류(Error)가 있는 경우 발생하는 것은?","","① Fault","② Testcase","③ Mistake","④ Inspection","① Fault","소프트웨어 개발 활동에서 Fault는 소프트웨어 코드, 설계, 또는 데이터에 존재하는 결함을 의미합니다."
"previous","220305",2,"소프트웨어개발",35,"코드의 간결성을 유지하기 위해 사용되는 지침으로 틀린 것은?","","① 공백을 이용하여 실행문 그룹과 주석을 명확히 구분한다.","② 복잡한 논리식과 산술식은 괄호와 들여쓰기(Indentation)를 통해 명확히 표현한다.","③ 빈 줄을 사용하여 선언부와 구현부를 구별한다.","④ 한 줄에 최대한 많은 문장을 코딩한다.","④ 한 줄에 최대한 많은 문장을 코딩한다.","코드의 간결성을 유지하기 위해서는 한 줄에 최대한 많은 문장을 코딩하는 것이 아니라, 한 줄에 하나의 문장만 코딩하는 것이 좋습니다."
"previous","220305",2,"소프트웨어개발",36,"소프트웨어 품질 목표 중 하나 이상의 하드웨어 환경에서 운용되기 위해 쉽게 수정될 수 있는 시스템 능력을 의미하는 것은?","","① Portability","② Efficiency","③ Usability","④ Correctness","① Portability","Efficiency는 소프트웨어의 성능을, Usability는 소프트웨어의 사용 용이성을, Correctness는 소프트웨어가 요구 사항을 충족하는 정도를 의미합니다."
"previous","220305",2,"소프트웨어개발",37,"다음 중 최악의 경우 검색 효율이 가장 나쁜트리 구조는?","","① 이진 탐색트리","② AVL 트리","③ 2-3 트리","④ 레드-블랙 트리","① 이진 탐색트리","이진 탐색 트리에서 데이터가 삽입 순서에 따라 편향된 트리가 만들어진다면, 최악의 경우 탐색 대상을 맨 아래까지 내려가야 하는 경우가 발생할 수 있는데, 이 경우 검색 효율은 O(n)이 됩니다."
"previous","220305",2,"소프트웨어개발",38,"다음 트리에 대한 중위 순회 운행 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_38.gif?alt=media","① ABDCEF","② ABCDEF","③ DBECFA","④ DBAECF","④ DBAECF","중위 순회는 왼쪽 자식 노드, 현재 노드, 오른쪽 자식 노드 순으로 운행하므로, 이를 따라가면 DBAECF가 됩니다."
"previous","220305",2,"소프트웨어개발",39,"테스트 케이스 자동 생성 도구를 이용하여 테스트 데이터를 찾아내는 방법이 아닌 것은?","","① 스터브(Stub)와 드라이버(Driver)","② 입력 도메인 분석","③ 랜덤(Random) 테스트","④ 자료 흐름도","① 스터브(Stub)와 드라이버(Driver)","스터브(Stub)와 드라이버(Driver)는 테스트 케이스 자동 생성 도구를 이용하지 않고, 수동으로 테스트 케이스를 생성하는 방법입니다."
"previous","220305",2,"소프트웨어개발",40,"저작권 관리 구성 요소 중 패키저(Packager)의 주요 역할로 옳은 것은?","","① 콘텐츠를 제공하는 저작권자를 의미한다.","② 콘텐츠를 메타 데이터와 함께 배포 가능한 단위로 묶는다.","③ 라이선스를 발급하고 관리한다.","④ 배포된 콘텐츠의 이용 권한을 통제한다.","② 콘텐츠를 메타 데이터와 함께 배포 가능한 단위로 묶는다.","저작권 관리 구성 요소 중 패키저(Packager)는 콘텐츠를 메타 데이터와 함께 배포 가능한 단위로 묶는 역할을 합니다."
"previous","220305",3,"데이터베이스구축",41,"데이터베이스의 무결성 규정(Integrity Rule)과 관련한 설명으로 틀린 것은?","","① 무결성 규정에는 데이터가 만족해야 될 제약 조건, 규정을 참조할 때 사용하는 식별자 등의 요소가 포함될 수 있다.","② 무결성 규정의 대상으로는 도메인, 키, 종속성 등이 있다.","③ 정식으로 허가 받은 사용자가 아닌 불법적인 사용자에 의한 갱신으로부터 데이터베이스를 보호하기 위한 규정이다.","④ 릴레이션 무결성 규정(Relation Integrity Rules)은 릴레이 션을 조작하는 과정에서의 의미적 관계(Semantic Relationship)을 명세한 것이다.","③ 정식으로 허가 받은 사용자가 아닌 불법적인 사용자에 의한 갱신으로부터 데이터베이스를 보호하기 위한 규정이다.","데이터베이스의 무결성 규정은 데이터베이스의 정확성과 일관성을 유지하기 위한 규정입니다."
"previous","220305",3,"데이터베이스구축",42,"데이터베이스에서 하나의 논리적 기능을 수행하기 위한 작업의 단위 또는 한꺼번에 모두 수행되어야 할 일련의 연산들을 의미하는 것은?","","① 트랜잭션","② 뷰","③ 튜플","④ 카디널리티","① 트랜잭션","트랜잭션은 원자성(atomicity), 일관성(consistency), 격리성(isolation), 지속성(durability)의 네 가지 특성을 갖습니다."
"previous","220305",3,"데이터베이스구축",43,"다음 두 릴레이션 Rl과 R2의 카티션 프로덕트(cartesian product) 수행 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_43.gif?alt=media","① https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_43_01.gif?alt=media","② https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_43_02.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_43_03.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_43_04.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210814%2FDEVOLT_EXAM_MOCK_210814_43_04.gif?alt=media","카티션 프로덕트는 두 릴레이션의 모든 가능한 조합을 구하는 것이므로, R1의 튜플 수가 3개이고 R2의 튜플 수가 2개이므로 총 3 x 2 = 6개의 튜플이 생성됩니다."
"previous","220305",3,"데이터베이스구축",44,"물리적 데이터베이스 설계에 대한 설명으로 거리가 먼 것은?","","① 물리적 설계의 목적은 효율적인 방법으로 데이터를 저장하는 것이다.","② 트랜잭션 처리량과 응답시간, 디스크 용량 등을 고려해야 한다.","③ 저장 레코드의 형식, 순서, 접근 경로와 같은 정보를 사용하여 설계한다.","④ 트랜잭션의 인터페이스를 설계하며, 데이터 타입 및 데이터 타입들 간의 관계로 표현한다.","④ 트랜잭션의 인터페이스를 설계하며, 데이터 타입 및 데이터 타입들 간의 관계로 표현한다.","트랜잭션의 인터페이스를 설계하거나 데이터 타입 및 데이터 타입들 간의 관계를 표현하는 것은 물리적 데이터베이스 설계의 범위에 속하지 않습니다."
