test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",1,"소프트웨어설계",11,"UML 다이어그램 중 정적 다이어그램이 아닌 것은?","","① 컴포넌트 다이어그램","② 배치 다이어그램","③ 순차 다이어그램","④ 패키지 다이어그램","③ 순차 다이어그램","동적 다이어그램은 시스템의 동작을 표현하는 다이어그램으로, 순차 다이어그램, 활동 다이어그램, 상태 다이어그램 등이 있습니다."
"previous","220305",1,"소프트웨어설계",12,"LOC기법에 의하여 예측된 총 라인수가 36000라인, 개발에 참여할 프로그래머가 6명, 프로그래머들의 평균 생산성이 월간 300라인일 때 개발에 소요되는 기간을 계산한 결과로 가장 옳은 것은?","","① 5개월","② 10개월","③ 15개월","④ 20개월","④ 20개월","LOC기법에 의한 개발 소요 기간(개월) = 총 라인수 / 월간 생산성 * 프로그래머 수"
"previous","220305",1,"소프트웨어설계",13,"클래스 설계원칙에 대한 바른 설명은?","","① 단일 책임원칙 : 하나의 클래스만 변경 가능 해야한다.","② 개방-폐쇄의 원칙 : 클래스는 확장에 대해 열려 있어야 하며 변경에 대해 닫혀 있어야 한다.","③ 리스코프 교체의 원칙 : 여러 개의 책임을 가진 클래스는 하나의 책임을 가진 클래스로 대체되어야 한다.","④ 의존관계 역전의 원칙 : 클라이언트는 자신이 사용하는 메소드와 의존관계를 갖지 않도록 해야 한다.","② 개방-폐쇄의 원칙 : 클래스는 확장에 대해 열려 있어야 하며 변경에 대해 닫혀 있어야 한다.","개방-폐쇄의 원칙은 클래스를 확장에 대해서는 열려 있어야 하며, 변경에 대해서는 닫혀 있어야 한다는 원칙이며, 이를 통해 클래스를 변경하지 않고도 새로운 기능을 추가하거나 기존 기능을 수정할 수 있습니다."
"previous","220305",1,"소프트웨어설계",14,"GoF(Gangs of Four) 디자인 패턴에서 생성(Creational) 패턴에 해당하는 것은?","","① 컴퍼지트(Composite)","② 어댑터(Adapter)","③ 추상 팩토리(Abstract Factory)","④ 옵서버(Observer)","③ 추상 팩토리(Abstract Factory)","GoF 디자인 패턴은 목적에 따라 생성, 구조, 행위 패턴으로 분류됩니다."
"previous","220305",1,"소프트웨어설계",15,"아키텍처 설계과정이 올바른 순서로 나열된 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_15.gif?alt=media","① ㉮ → ㉯ → ㉰ → ㉱ → ㉲","② ㉲ → ㉮ → ㉯ → ㉱ → ㉰","③ ㉮ → ㉲ → ㉯ → ㉱ → ㉰","④ ㉮ → ㉯ → ㉰ → ㉲ → ㉱","① ㉮ → ㉯ → ㉰ → ㉱ → ㉲","소프트웨어 아키텍처의 설계 과정은 설계 목표 설정, 시스템 타입 결정, 아키텍처 패턴 적용, 서브 시스템 구체화, 검토 순으로 진행됩니다."
"previous","220305",1,"소프트웨어설계",16,"사용자 인터페이스를 설계할 경우 고려해야 할 가이드라인과 가장 거리가 먼 것은?","","① 심미성을 사용성보다 우선하여 설계해야 한다.","② 효율성을 높이게 설계해야 한다.","③ 발생하는 오류를 쉽게 수정할 수 있어야 한다.","④ 사용자에게 피드백을 제공해야 한다.","① 심미성을 사용성보다 우선하여 설계해야 한다.","사용자 인터페이스를 설계할 때는 사용자의 사용성(usability)을 가장 우선적으로 고려해야 합니다."
"previous","220305",1,"소프트웨어설계",17,"소프트웨어 설계에서 자주 발생하는 문제에 대한 일반적이고 반복적인 해결 방법을 무엇이라고 하는가?","","① 모듈 분해","② 디자인 패턴","③ 연관 관계","④ 클래스 도출","② 디자인 패턴","1은 아키텍처의 설계 방법, 2는 UML 관련 용어, 4는 모델 검증 관련 용어입니다."
"previous","220305",1,"소프트웨어설계",18,"객체지향 분석기법의 하나로 객체 모형, 동적 모형, 기능 모형의 3개 모형을 생성하는 방법은?","","① Wirfs-Block Method","② Rumbaugh Method","③ Booch Method","④ Jacobson Method","② Rumbaugh Method","Rumbaugh Method는 객체 지향 분석과 설계의 프로세스 모델 중 하나로, 객체 모형, 동적 모형, 기능 모형의 3개 모형을 생성합니다."
"previous","220305",1,"소프트웨어설계",19,"입력되는 데이터를 컴퓨터의 프로세서가 처리하기 전에 미리 처리하여 프로세서가 처리하는 시간을 줄여주는 프로그램이나 하드웨어를 말하는 것은?","","① EAI","② FEP","③ GPL","④ Duplexing","② FEP","FEP는 Front-end processor의 약자로, 컴퓨터의 프로세서가 처리하기 전에 입력되는 데이터를 미리 처리하여 프로세서의 처리 시간을 줄여주는 프로그램이나 하드웨어를 말합니다."
"previous","220305",1,"소프트웨어설계",20,"객체 지향 개념 중 하나 이상의 유사한 객체들을 묶어 공통된 특성을 표현한 데이터 추상화를 의미하는 것은?","","① Method","② Class","③ Field","④ Message","② Class","객체 지향 개념에서 Class는 하나 이상의 유사한 객체들을 묶어 공통된 특성을 표현한 데이터 추상화를 의미합니다."
"previous","220305",2,"소프트웨어개발",21,"클린 코드(Clean Code)를 작성하기 위한 원칙으로 틀린 것은?","","① 추상화 : 하위 클래스/메소드/함수를 통해 애플리케이션의 특성을 간략하게 나타내고, 상세 내용은 상위 클래스/메소드/함수에서 구현한다.","② 의존성 : 다른 모듈에 미치는 영향을 최소화하도록 작성한다.","③ 가독성 : 누구든지 읽기 쉽게 코드를 작성한다.","④ 중복성 : 중복을 최소화 할 수 있는 코드를 작성한다.","① 추상화 : 하위 클래스/메소드/함수를 통해 애플리케이션의 특성을 간략하게 나타내고, 상세 내용은 상위 클래스/메소드/함수에서 구현한다.","추상화는 하위 클래스/메소드/함수에서 구현하고, 상위 클래스/메소드/함수를 통해 애플리케이션의 특성을 간략하게 나타냅니다."
"previous","220305",2,"소프트웨어개발",22,"단위 테스트에서 테스트의 대상이 되는 하위 모듈을 호출하고, 파라미터를 전달하는 가상의 모듈로 상향식 테스트에 필요한 것은?","","① 테스트 스텁(Test Stub)","② 테스트 드라이버(Test Driver)","③ 테스트 슈트(Test Suites)","④ 테스트 케이스(Test Case)","② 테스트 드라이버(Test Driver)","테스트 드라이버는 상향식 테스트에서 테스트의 대상이 되는 하위 모듈을 호출하고, 파라미터를 전달하는 가상의 모듈입니다."
"previous","220305",2,"소프트웨어개발",23,"스택(Stack)에 대한 옳은 내용으로만 나열된 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_23.gif?alt=media","① ㉠, ㉡","② ㉡, ㉢","③ ㉣","④ ㉠, ㉡, ㉢, ㉣","③ ㉣","스택은 LIFO방식으로 처리되고, 뒤에서만 노드가 삽입 및 제거되며 선형 리스트의 한쪽 끝에서만 삽입과 삭제가 가능합니다."
"previous","220305",2,"소프트웨어개발",24,"소프트웨어 모듈화의 장점이 아닌 것은?","","① 오류의 파급 효과를 최소화한다.","② 기능의 분리가 가능하여 인터페이스가 복잡하다.","③ 모듈의 재사용 가능으로 개발과 유지보수가 용이하다.","④ 프로그램의 효율적인 관리가 가능하다.","② 기능의 분리가 가능하여 인터페이스가 복잡하다.","기능이 분리되면 인터페이스가 단순해집니다."
"previous","220305",2,"소프트웨어개발",25,"소프트웨어 프로젝트 관리에 대한 설명으로 가장 옳은 것은?","","① 개발에 따른 산출물 관리","② 소요인력은 최대화하되 정책 결정은 신속하게 처리","③ 주어진 기간은 연장하되 최소의 비용으로 시스템을 개발","④ 주어진 기간 내에 최소의 비용으로 사용자를 만족시키는 시스템을 개발","④ 주어진 기간 내에 최소의 비용으로 사용자를 만족시키는 시스템을 개발","소프트웨어 프로젝트 관리는 소프트웨어 프로젝트의 성공적인 완수를 위해 계획, 실행, 통제, 종료의 단계를 거쳐 프로젝트를 관리하는 활동입니다."
"previous","220305",2,"소프트웨어개발",26,"정형 기술 검토(FTR)의 지침으로 틀린 것은?","","① 의제를 제한한다.","② 논쟁과 반박을 제한한다.","③ 문제 영역을 명확히 표현한다.","④ 참가자의 수를 제한하지 않는다.","④ 참가자의 수를 제한하지 않는다.","정형 기술 검토(FTR)는 프로젝트 이해관계자들이 모여 프로젝트 산출물의 오류 발견 및 고객의 요구사항과 품질을 만족하는지 검토하는 품질보증 기법입니다."
"previous","220305",2,"소프트웨어개발",27,"소프트웨어 재공학의 주요 활동 중 기존 소프트웨어 시스템을 새로운 기술 또는 하드웨어 환경에서 사용할 수 있도록 변환하는 작업을 의미하는 것은?","","① Analysis","② Migration","③ Restructuring","④ Reverse Engineering","② Migration","소프트웨어 재공학은 기존 소프트웨어 시스템을 유지보수하거나 재사용하기 위해 수행하는 활동입니다."
"previous","220305",2,"소프트웨어개발",28,"정보시스템 개발 단계에서 프로그래밍 언어 선택 시 고려할 사항으로 가장 거리가 먼 것은?","","① 개발 정보시스템의 특성","② 사용자의 요구사항","③ 컴파일러의 가용성","④ 컴파일러의 독창성","④ 컴파일러의 독창성","컴파일러의 독창성이 높더라도 프로그래밍 언어의 특성에는 영향을 미치지 않습니다."
"previous","220305",2,"소프트웨어개발",29,"소프트웨어 패키징에 대한 설명으로 틀린 것은?","","① 패키징은 개발자 중심으로 진행한다.","② 신규 및 변경 개발소스를 식별하고, 이를 모듈화하여 상용제품으로 패키징한다.","③ 고객의 편의성을 위해 매뉴얼 및 버전관리를 지속적으로 한다.","④ 범용 환경에서 사용이 가능하도록 일반적인 배포 형태로 패키징이 진행된다.","① 패키징은 개발자 중심으로 진행한다.","패키징은 개발자 중심으로 진행되는 것이 아니라, 다양한 부서의 협조를 통해 진행됩니다."
"previous","220305",2,"소프트웨어개발",30,"자료 구조의 분류 중 선형 구조가 아닌 것은?","","① 트리","② 리스트","③ 스택","④ 데크","① 트리","트리는 데이터가 여러 방향으로 연결되어 있는 구조입니다."
"previous","220305",2,"소프트웨어개발",31,"아주 오래되거나 참고문서 또는 개발자가 없어 유지보수 작업이 아주 어려운 프로그램을 의미하는 것은?","","① Title Code","② Source Code","③ Object Code","④ Alien Code","④ Alien Code","Alien Code는 유지보수가 매우 어렵기 때문에, 가능한 한 새로운 코드로 대체하는 것이 바람직합니다."
"previous","220305",2,"소프트웨어개발",32,"소프트웨어를 재사용함으로써 얻을 수 있는 이점으로 가장 거리가 먼 것은?","","① 생산성 증가","② 프로젝트 문서 공유","③ 소프트웨어 품질 향상","④ 새로운 개발 방법론 도입 용이","④ 새로운 개발 방법론 도입 용이","소프트웨어 재사용은 기존에 개발된 소프트웨어를 그대로 또는 일부 수정하여 새로운 소프트웨어를 개발하는 방법입니다."
"previous","220305",2,"소프트웨어개발",33,"인터페이스 간의 통신을 위해 이용되는 데이터 포맷이 아닌 것은?","","① AJTML","② JSON","③ XML","④ YAML","① AJTML","AJTML은 Atlassian's Java-based Markup Language의 약자로, Atlassian 제품에서 사용되는 데이터 포맷입니다."
"previous","220305",2,"소프트웨어개발",34,"프로그램 설계도의 하나인 NS Chart에 대한 설명으로 가장 거리가 먼 것은?","","① 논리의 기술에 중점을 두고 도형을 이용한 표현 방법이다.","② 이해하기 쉽고 코드 변환이 용이하다.","③ 화살표나 GOTO를 사용하여 이해하기 쉽다.","④ 연속, 선택, 반복 등의 제어 논리 구조를 표현한다.","③ 화살표나 GOTO를 사용하여 이해하기 쉽다.","NS Chart는 화살표와 도형을 사용하여 프로그램의 논리 구조를 이해하기 쉽게 합니다."
"previous","220305",2,"소프트웨어개발",35,"순서가 A, B, C, D로 정해진 입력자료를 push, push, pop, push, push, pop, pop, pop 순서로 스택연산을 수행하는 경우 출력 결과는?","","① B D C A","② A B C D","③ B A C D","④ A B D C","① B D C A","스택은 후입선출(LIFO) 방식으로 데이터를 처리하는 자료구조입니다. 즉, 가장 최근에 삽입된 데이터가 가장 먼저 삭제되는 방식입니다."
"previous","220305",2,"소프트웨어개발",36,"분할 정복(Divide and Conquer)에 기반한 알고리즘으로 피벗(pivot)을 사용하며 최악의 경우 회의 비교를 수행해야 하는 정렬(Sort)은?","","① Selection Sort","② Bubble Sort","③ Insert Sort","④ Quick Sort","④ Quick Sort","Quick Sort는 분할 정복 방식으로 작동하는 정렬 알고리즘으로, 배열을 피벗을 기준으로 두 개의 부분 배열로 분할한 후, 각각의 부분 배열을 재귀적으로 정렬하여 전체 배열을 정렬합니다."
"previous","220305",2,"소프트웨어개발",37,"화이트 박스 검사 기법에 해당하는 것으로만 짝지어진 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_37.gif?alt=media","① ㉠, ㉡","② ㉠, ㉣","③ ㉡, ㉤","④ ㉢, ㉥","① ㉠, ㉡","블랙 박스 검사 기법은 실행을 하면서 검사하는 기법이고, 화이트 박스 검사기법은 코드를 보면서 검사하는 기법입니다."
"previous","220305",2,"소프트웨어개발",38,"소프트웨어 품질 관련 국제 표준인 ISO/IEC 25000에 관한 설명으로 옳지 않은 것은?","","① 소프트웨어 품질 평가를 위한 소프트웨어 품질평가 통합모델 표준이다.","② System and Software Quality Requirements and Evaluation으로 줄여서 SQuaRE라고도 한다.","③ ISO/IEC 2501n에서는 소프트웨어의 내부 측정, 외부측정, 사용품질 측정, 품질 측정 요소 등을 다룬다.","④ 기존 소프트웨어 품질 평가 모델과 소프트웨어 평가 절차 모델인 ISO/IEC 9126과 ISO/IEC 14598을 통합하였다.","③ ISO/IEC 2501n에서는 소프트웨어의 내부 측정, 외부측정, 사용품질 측정, 품질 측정 요소 등을 다룬다.","ISO/IEC 2501n에서는 품질 측정 요소만 다루는 것이 아니라, 소프트웨어 품질의 특성, 품질 모델도 다루고 있습니다."
"previous","220305",2,"소프트웨어개발",39,"코드 인스펙션과 관련한 설명으로 틀린 것은?","","① 프로그램을 수행시켜보는 것 대신에 읽어보고 눈으로 확인하는 방법으로 볼 수 있다.","② 코드 품질 향상 기법 중 하나이다.","③ 동적 테스트 시에만 활용하는 기법이다.","④ 결함과 함께 코딩 표준 준수 여부, 효율성 등의 다른 품질 이슈를 검사하기도 한다.","③ 동적 테스트 시에만 활용하는 기법이다.","코드 인스펙션은 프로그램의 소스 코드를 읽고, 눈으로 확인하여 결함을 찾는 기법인 반면, 동적 테스트는 프로그램을 실행하여 결함을 찾는 기법입니다."
"previous","220305",2,"소프트웨어개발",40,"프로젝트에 내재된 위험 요소를 인식하고 그 영향을 분석하여 이를 관리하는 활동으로서, 프로젝트를 성공시키기 위하여 위험 요소를 사전에 예측, 대비하는 모든 기술과 활동을 포함하는 것은?","","① Critical Path Method","② Risk Analysis","③ Work Breakdown Structure","④ Waterfall Model","② Risk Analysis","Risk Analysis는 프로젝트에 내재된 위험 요소를 인식하고 그 영향을 분석하여 이를 관리하는 활동을 말합니다."
"previous","220305",3,"데이터베이스구축",41,"데이터베이스 설계 단계 중 물리적 설계 시 고려 사항으로 적절하지 않은 것은?","","① 스키마의 평가 및 정제","② 응답 시간","③ 저장 공간의 효율화","④ 트랜잭션 처리량","① 스키마의 평가 및 정제","스키마는 데이터베이스의 논리적인 구조를 정의하는 것입니다."
"previous","220305",3,"데이터베이스구축",42,"DELETE 명령에 대한 설명으로 틀린 것은?","","① 테이블의 행을 삭제할 때 사용한다.","② WHERE 조건절이 없는 DELETE 명령을 수행하면 DROP TABLE 명령을 수행했을 때와 동일한 효과를 얻을 수 있다.","③ SQL을 사용 용도에 따라 분류할 경우 DML에 해당한다.","④ 기본 사용 형식은 “DELETE FROM 테이블 [WHERE 조건];” 이다.","② WHERE 조건절이 없는 DELETE 명령을 수행하면 DROP TABLE 명령을 수행했을 때와 동일한 효과를 얻을 수 있다.","WHERE 조건절이 없는 DELETE 명령은 테이블의 모든 행을 삭제하지만 DROP TABLE 명령은 테이블을 완전히 제거하는 명령입니다."
"previous","220305",3,"데이터베이스구축",43,"어떤 릴레이션 R의 모든 조인 종속성의 만족이 R의 후보 키를 통해서만 만족될 때, 이 릴레이션 R이 해당하는 정규형은?","","① 제5정규형","② 제4정규형","③ 제3정규형","④ 제1정규형","① 제5정규형","R은 조인 종속성이 없는 상태이며, 이는 제5정규형을 만족하는 것입니다."
"previous","220305",3,"데이터베이스구축",44,"E-R 모델에서 다중값 속성의 표기법은?","","① https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_44_01.gif?alt=media","② https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_44_02.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_44_03.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_44_04.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_44_03.gif?alt=media","1은 관계 속성, 2는 개체 속성, 4는 전체 참여를 각각 의미합니다."
"previous","220305",3,"데이터베이스구축",45,"다른 릴레이션의 기본키를 참조하는 키를 의미하는 것은?","","① 필드키","② 슈퍼키","③ 외래키","④ 후보키","③ 외래키","외래키는 두 릴레이션 간의 관계를 정의하는 데 사용됩니다."
"previous","220305",3,"데이터베이스구축",46,"관계해석에서 '모든 것에 대하여'의 의미를 나타내는 논리 기호는?","","① ∃","② ∈","③ ∀","④ ⊂","③ ∀","∀는 for all의 약자로, 모든 대상에 대하여 성립함을 의미합니다."
"previous","220305",3,"데이터베이스구축",47,"다음 릴레이션의 Degree와 Cardinality는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_47.gif?alt=media","① Degree : 4, Cardinality : 3","② Degree : 3, Cardinality : 4","③ Degree : 3, Cardinality : 12","④ Degree : 12, Cardinality : 3","① Degree : 4, Cardinality : 3","Cardinality는 행의 개수, Degree는 열의 개수를 의미하며, 보기의 1행은 index 행이기 때문에 행으로 세지 않습니다."
"previous","220305",3,"데이터베이스구축",48,"뷰(View)에 대한 설명으로 틀린 것은?","","① 뷰 위에 또 다른 뷰를 정의할 수 있다.","② DBA는 보안성 측면에서 뷰를 활용할 수 있다.","③ 사용자가 필요한 정보를 요구에 맞게 가공하여 뷰로 만들 수 있다.","④ SQL을 사용하면 뷰에 대한 삽입, 갱신, 삭제 연산 시 제약 사항이 없다.","④ SQL을 사용하면 뷰에 대한 삽입, 갱신, 삭제 연산 시 제약 사항이 없다.","뷰는 물리적으로 존재하지 않기 때문에, 뷰에 대한 삽입, 갱신, 삭제 연산은 기본 테이블에 대한 연산을 통해 수행됩니다."
"previous","220305",3,"데이터베이스구축",49,"관계 대수식을 SQL 질의로 옳게 표현한 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F220305%2FDEVOLT_EXAM_MOCK_220305_49.gif?alt=media","① SELECT 학생 FROM 이름 WHERE 학과='교육';","② SELECT 이름 FROM 학생 WHERE 학과='교육;","③ SELECT 교육 FROM 학과 WHERE 이름='학생';","④ SELECT 학과 FROM 학생 WHERE 이름='교육';","② SELECT 이름 FROM 학생 WHERE 학과='교육;","관계연산자 Π는 projection, σ는 selection으로 이 관계대수식을 해석하면, 학생_Table에서, 학과=‘교육’이라는 조건을 만족하는, 이름_attribute(열)를 가져오라는 의미입니다."
"previous","220305",3,"데이터베이스구축",50,"정규화 과정에서 함수 종속이 A→B 이고 B→C 일 때 A→C인 관계를 제거하는 단계는?","","① 1NF → 2NF","② 2NF → 3NF","③ 3NF → BCNF","④ BCNF → 4NF","② 2NF → 3NF","이행적 함수 종속을 제거하는 단계는 2NF에서 3NF으로 넘어가는 단계입니다."
"previous","220305",3,"데이터베이스구축",51,"CREATE TABLE문에 포함되지 않는 기능은?","","① 속성 타입 변경","② 속성의 NOT NULL 여부 지정","③ 기본키를 구성하는 속성 지정","④ CHECK 제약조건의 정의","① 속성 타입 변경","테이블이 생성된 이후에는 속성 타입을 변경할 수 없습니다."
"previous","220305",3,"데이터베이스구축",52,"SQL과 관련한 설명으로 틀린 것은?","","① REVOKE 키워드를 사용하여 열 이름을 다시 부여할 수 있다.","② 데이터 정의어는 기본 테이블, 뷰 테이블, 또는 인덱스 등을 생성, 변경, 제거하는데 사용되는 명령어이다.","③ DISTINCT를 활용하여 중복 값을 제거할 수 있다.","④ JOIN을 통해 여러 테이블의 레코드를 조합하여 표현할 수 있다.","① REVOKE 키워드를 사용하여 열 이름을 다시 부여할 수 있다.","REVOKE 키워드는 사용자에게 부여된 권한을 취소하는 데 사용됩니다."
