test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",2,"소프트웨어개발",22,"소프트웨어 공학의 기본 원칙이라고 볼 수 없는 것은?","","① 품질 높은 소프트웨어 상품 개발","② 지속적인 검증 시행","③ 결과에 대한 명확한 기록 유지","④ 최대한 많은 인력 투입","④ 최대한 많은 인력 투입","최대한 많은 인력 투입은 소프트웨어 개발의 효율성을 높이는 데 도움이 될 수 있지만, 인력의 투입만으로 소프트웨어 개발의 모든 문제를 해결할 수 있는 것은 아닙니다."
"previous","220305",2,"소프트웨어개발",23,"패키지 소프트웨어의 일반적인 제품 품질 요구사항 및 테스트를 위한 국제 표준은?","","① ISO/IEC 2196","② IEEE 19554","③ ISO/IEC 12119","④ ISO/IEC 14959","③ ISO/IEC 12119","ISO/IEC 12119는 패키지 소프트웨어의 일반적인 제품 품질 요구사항 및 테스트를 위한 국제 표준으로, 이 표준은 패키지 소프트웨어의 품질 요구사항, 테스트 방법, 테스트 절차 등을 규정하고 있습니다."
"previous","220305",2,"소프트웨어개발",24,"다음 중 클린 코드 작성원칙으로 거리가 먼 것은?","","① 누구든지 쉽게 이해하는 코드 작성","② 중복이 최대화된 코드 작성","③ 다른 모듈에 미치는 영향 최소화","④ 단순, 명료한 코드 작성","② 중복이 최대화된 코드 작성","중복이 최대화된 코드는 가독성, 단순성, 응집도, 결합도, 테스트 가능성 등 모든 측면에서 클린 코드 작성원칙에 어긋납니다."
"previous","220305",2,"소프트웨어개발",25,"블랙 박스 테스트의 유형으로 틀린 것은?","","① 경계값 분석","② 오류 예측","③ 동등 분할 기법","④ 조건, 루프 검사","④ 조건, 루프 검사","조건, 루프 검사는 화이트박스 테스트의 유형입니다."
"previous","220305",2,"소프트웨어개발",26,"제어흐름 그래프가 다음과 같을 때 McCabe의 cyclomatic 수는 얼마인가?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_26.gif?alt=media","① 3","② 4","③ 5","④ 6","② 4","McCabe의 순환 복잡도 공식은 V(G) = E - N + 2P를 따릅니다."
"previous","220305",2,"소프트웨어개발",27,"다음 자료에 대하여 선택(Selection) 정렬을 이용하여 오름차순으로 정렬하고자 한다. 3회전 후의 결과로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_27.gif?alt=media","① 14, 17, 37, 40, 35","② 14, 37, 17, 40, 35","③ 17, 14, 37, 35, 40","④ 14, 17, 35, 40, 37","④ 14, 17, 35, 40, 37","선택 정렬은 가장 작은 값을 찾아서 맨 앞으로 보내는 과정을 반복하여 정렬하는 알고리즘입니다."
"previous","220305",2,"소프트웨어개발",28,"형상 관리 도구의 주요 기능으로 거리가 먼 것은?","","① 정규화(Normalization)","② 체크인(Check-in)","③ 체크아웃(Check-out)","④ 커밋(commit)","① 정규화(Normalization)","정규화는 데이터베이스의 설계 기법으로, 데이터의 중복을 제거하고, 데이터의 무결성을 유지하기 위해 수행합니다."
"previous","220305",2,"소프트웨어개발",29,"다음 트리를 Preorder 운행법으로 운행할 경우 가장 먼저 탐색되는 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_29.gif?alt=media","① A","② B","③ D","④ G","① A","이진 트리 운행법에는 Preorder, Inorder, Postorder가 있으며 Preorder 운행법은 루트 노드를 가장 먼저, 그리고 Left, Right 서브트리 순으로 탐색하는 방법입니다."
"previous","220305",2,"소프트웨어개발",30,"소프트웨어 품질 목표 중 주어진 시간동안 주어진 기능을 오류없이 수행하는 정도를 나타내는 것은?","","① 직관성","② 사용 용이성","③ 신뢰성","④ 이식성","③ 신뢰성","신뢰성은 비기능성 품질 목표 중 하나로, 소프트웨어의 실패율을 측정하여 나타냅니다."
"previous","220305",2,"소프트웨어개발",31,"알고리즘 설계 기법으로 거리가 먼 것은?","","① Divide and Conquer","② Greedy","③ Static Block","④ Backtracking","③ Static Block","Static Block은 변수를 선언하는 방법 중 하나로, 변수를 선언할 때 변수의 값을 초기화하는 방법을 말합니다."
"previous","220305",2,"소프트웨어개발",32,"제품 소프트웨어의 형상 관리 역할로 틀린 것은?","","① 형상 관리를 통해 이전 리버전이나 버전에 대한 정보에 접근 가능하여 배포본 관리에 유용","② 불필요한 사용자의 소스 수정 제한","③ 프로젝트 개발비용을 효율적으로 관리","④ 동일한 프로젝트에 대해 여러 개발자 동시 개발 가능","③ 프로젝트 개발비용을 효율적으로 관리","프로젝트 개발비용을 효율적으로 관리하는 것은 형상 관리의 역할이 아니라, 프로젝트 관리의 역할입니다."
"previous","220305",2,"소프트웨어개발",33,"제품 소프트웨어 패키징 도구 활용 시 고려사항이 아닌 것은?","","① 제품 소프트웨어의 종류에 적합한 암호화 알고리즘을 고려한다.","② 추가로 다양한 이기종 연동을 고려한다.","③ 사용자 편의성을 위한 복잡성 및 비효율성 문제를 고려한다.","④ 내부 콘텐츠에 대한 보안은 고려하지 않는다.","④ 내부 콘텐츠에 대한 보안은 고려하지 않는다.","제품 소프트웨어 패키징 시에는 사용자에게 배포 되는 소프트웨어임을 감안하여 반드시 내부 콘텐츠에 대한 암호화 및 보안을 고려해야 합니다."
"previous","220305",2,"소프트웨어개발",34,"디지털 저작권 관리(DRM) 기술과 거리가 먼 것은?","","① 콘텐츠 암호화 및 키 관리","② 콘텐츠 식별체계 표현","③ 콘텐츠 오류 감지 및 복구","④ 라이센스 발급 및 관리","③ 콘텐츠 오류 감지 및 복구","콘텐츠 오류 감지 및 복구는 콘텐츠의 손상이나 오류를 감지하고 복구하는 기술입니다."
"previous","220305",2,"소프트웨어개발",35,"물리데이터 저장소의 파티션 설계에서 파티션 유형으로 옳지 않은 것은?","","① 범위분할(Range Partitioning)","② 해시분할(Hash Partitioning)","③ 조합분할(Composite Partitioning)","④ 유닛분할(Unit Partitioning)","④ 유닛분할(Unit Partitioning)","유닛분할은 파티션을 하나만 생성하는 방법으로, 파티션 유형으로 볼 수 없습니다."
"previous","220305",2,"소프트웨어개발",36,"다음이 설명하는 애플리케이션 통합 테스트 유형은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_36.gif?alt=media","① 하향식 통합 테스트","② 상향식 통합 테스트","③ 회귀 테스트","④ 빅뱅 테스트","① 하향식 통합 테스트","하향식 통합 테스트는 상위 모듈에서 하위 모듈로 통합해가며 진행되는 테스트 방법으로, 각 모듈이 개별적으로 테스트된 후 하위 모듈과 통합되어 전체 시스템이 완성됩니다."
"previous","220305",2,"소프트웨어개발",37,"인터페이스 구현시 사용하는 기술 중 다음 내용이 설명하는 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_37.gif?alt=media","① Procedure","② Trigger","③ Greedy","④ AJAX","④ AJAX","전체 보기 중 Procedure는 절차적 SQL을 활용하여 특정 기능을 수행하는 일종의 트랜잭션 언어, Trigger는 데이터의 삽입, 갱신, 삭제 등의 이벤트가 발생할 때마다 관련 작업이 자동으로 수행되는 절차형 SQL, Greedy는 탐욕 알고리즘을 의미합니다."
"previous","220305",2,"소프트웨어개발",38,"소프트웨어 재공학이 소프트웨어의 재개발에 비해 갖는 장점으로 거리가 먼 것은?","","① 위험부담 감소","② 비용 절감","③ 시스템 명세의 오류억제","④ 개발시간의 증가","④ 개발시간의 증가","소프트웨어 재개발에 비해 재공학은 기존 소프트웨어를 재사용 및 수정하는 작업으로 오히려 개발시간이 감소할 수 있습니다."
"previous","220305",2,"소프트웨어개발",39,"알파, 베타 테스트와 가장 밀접한 연관이 있는 테스트 단계는?","","① 단위 테스트","② 인수 테스트","③ 통합 테스트","④ 시스템 테스트","② 인수 테스트","인수 테스트(Acceptance Test)의 종류로는 사용자 인수 테스트, 운영상의 인수 테스트, 계약 인수 테스트, 규정 인수 테스트, 알파 테스트, 베타 테스트 등이 있습니다."
"previous","220305",2,"소프트웨어개발",40,"다음 트리의 차수(degree)는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_40.gif?alt=media","① 2","② 3","③ 4","④ 5","② 3","트리의 차수란 각 노드가 가지는 자식 노드의 수를 말합니다."
"previous","220305",3,"데이터베이스구축",41,"릴레이션 R의 모든 결정자(determinant)가 후보키이면 그 릴레이션 R은 어떤 정규형에 속하는가?","","① 제 1 정규형","② 제 2 정규형","③ 보이스/코드 정규형","④ 제 4 정규형","③ 보이스/코드 정규형","릴레이션 R의 모든 결정자가 후보키이면, 릴레이션 R은 제 2 정규형과 제 3 정규형을 모두 만족하게 되어 릴레이션 R은 보이스/코드 정규형에 속합니다."
"previous","220305",3,"데이터베이스구축",42,"다음 관계형 데이터 모델에 대한 설명으로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_42.gif?alt=media","① relation 3개, attribute 3개, tuple 5개","② relation 3개, attribute 5개, tuple 3개","③ relation 1개, attribute 5개, tuple 3개","④ relation 1개, attribute 3개, tuple 5개","④ relation 1개, attribute 3개, tuple 5개","Relation은 '고객'으로 1개, Attribute는 '고객번호', '고객이름', '고객주소'의 3개, 각각의 고객 정보를 나타내는 총 5개의 Tuple을 가집니다."
"previous","220305",3,"데이터베이스구축",43,"Commit과 Rollback 명령어에 의해 보장 받는 트랜잭션의 특성은?","","① 병행성","② 보안성","③ 원자성","④ 로그","③ 원자성","원자성은 트랜잭션이 한 번에 모두 성공하거나 모두 실패해야 하는 특성입니다. 즉, 트랜잭션 내의 모든 연산이 모두 성공적으로 완료되었거나, 모든 연산이 실패하여 원래 상태로 되돌아 가야 합니다."
"previous","220305",3,"데이터베이스구축",44,"관계 데이터베이스인 테이블 R1에 대한 아래 SQL 문의 실행결과로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_44.gif?alt=media","① https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_44_01.gif?alt=media","② https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_44_02.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_44_03.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_44_04.gif?alt=media","② https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_44_02.gif?alt=media","DISTINCT는 중복 튜플 발견 시 그 중 첫번째의 하나만 검색하는 SQL 명령어입니다."
"previous","220305",3,"데이터베이스구축",45,"DCL(Data Control Language) 명령어가 아닌 것은?","","① COMMIT","② ROLLBACK","③ GRANT","④ SELECT","④ SELECT","SELECT는 데이터를 조회하기 위한 DML(Data Manipulation Language) 명령어입니다."
"previous","220305",3,"데이터베이스구축",46,"병행제어 기법 중 로킹에 대한 설명으로 옳지 않은 것은?","","① 로킹의 대상이 되는 객체의 크기를 로킹 단위라고 한다.","② 데이터베이스, 파일, 레코드 등은 로킹 단위가 될 수 있다.","③ 로킹의 단위가 작아지면 로킹 오버헤드가 증가한다.","④ 로킹의 단위가 커지면 데이터베이스 공유도가 증가한다.","④ 로킹의 단위가 커지면 데이터베이스 공유도가 증가한다.","로킹의 단위가 커지면 여러 트랜잭션이 동시에 접근할 수 있는 데이터베이스 영역이 줄어들기 때문에 데이터베이스 공유도가 감소합니다."
"previous","220305",3,"데이터베이스구축",47,"관계 데이터모델의 무결성 제약 중 기본키 값의 속성 값이 널(Null)값이 아닌 원자 값을 갖는 성질은?","","① 개체 무결성","② 참조 무결성","③ 도메인 무결성","④ 튜플의 유일성","① 개체 무결성","개체 무결성은 기본키 값이 널(Null)값이 아닌 원자 값을 갖는 성질을 의미합니다."
"previous","220305",3,"데이터베이스구축",48,"뷰(View)의 장점이 아닌 것은?","","① 뷰 자체로 인덱스를 가짐","② 데이터 보안 용이","③ 논리적 독립성 제공","④ 사용자 데이터 관리 용이","① 뷰 자체로 인덱스를 가짐","뷰는 물리적 데이터베이스 테이블의 일부 데이터를 조회하는 가상적인 개념이기 때문에 뷰 자체는 인덱스를 가질 수 없습니다."
"previous","220305",3,"데이터베이스구축",49,"분산 데이터베이스의 투명성(Transparency)에 해당 하지 않는 것은?","","① Location Transparency","② Replication Transparency","③ Failure Transparency","④ Media Access Transparency","④ Media Access Transparency","분산 데이터베이스의 투명성은 사용자나 응용 프로그램이 분산 데이터베이스의 물리적 구조나 분산 환경을 인식하지 못하도록 하는 것입니다. Media Access Transparency는 데이터가 저장된 미디어(하드디스트, SSD 등)에 대한 접근 방법의 투명성을 의미하는데, 이는 분산 데이터베이스의 구성과는 직접적인 연관성이 없습니다."
"previous","220305",3,"데이터베이스구축",50,"정규화의 목적으로 옳지 않은 것은?","","① 어떠한 릴레이션이라도 데이터베이스 내에서 표현 가능하게 만든다.","② 데이터 삽입시 릴레이션을 재구성할 필요성을 줄인다.","③ 중복을 배제하여 삽입, 삭제, 갱신 이상의 발생을 야기한다.","④ 효과적인 검색 알고리즘을 생성할 수 있다.","③ 중복을 배제하여 삽입, 삭제, 갱신 이상의 발생을 야기한다.","정규화는 중복을 제거하여 데이터베이스의 무결성을 높이고, 데이터베이스의 효율성을 향상시키기 위한 것으로, 중복을 배제하여 삽입, 삭제, 갱신 이상의 발생을 야기하는 것이 아니라, 오히려 이를 방지합니다."
"previous","220305",3,"데이터베이스구축",51,"다음에 해당하는 함수 종속의 추론 규칙은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_51.gif?alt=media","① 분해 규칙","② 이행 규칙","③ 반사 규칙","④ 결합 규칙","② 이행 규칙","B를 중간 단계로 사용하여 A와 C를 연결하는 것이 가능하기 때문에 이행 규칙에 해당합니다."
"previous","220305",3,"데이터베이스구축",52,"다음 R과 S 두 릴레이션에 대한 Division 연산의 수행 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_52.gif?alt=media","① https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_52_01.gif?alt=media","② https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_52_02.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_52_03.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_52_04.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_52_04.gif?alt=media","Division 연산은 릴레이션 R에서 모든 튜플이 릴레이션 S의 모든 튜플과 매칭되는 경우에만 결과로 해당 튜플을 포함합니다."
"previous","220305",3,"데이터베이스구축",53,"player 테이블에는 player_name, team_id, height 컬럼이 존재한다. 아래 SQL문에서 문법적 오류가 있는 부분은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200822%2FDEVOLT_EXAM_MOCK_200822_53.gif?alt=media","① (1)","② (2)","③ (3)","④ (4)","④ (4)","BETWEEN은 BETWEEN 숫자 AND 숫자의 문법으로 사용합니다."
