test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",1,"소프트웨어설계",11,"CASE(Computer Aided Software Engineering)에 대한 설명으로 틀린 것은?","","① 소프트웨어 모듈의 재사용성이 향상된다.","② 자동화된 기법을 통해 소프트웨어 품질이 향상된다.","③ 소프트웨어 사용자들에게 사용 방법을 신속히 숙지시키기 위해 사용된다.","④ 소프트웨어 유지보수를 간편하게 수행할 수 있다.","③ 소프트웨어 사용자들에게 사용 방법을 신속히 숙지시키기 위해 사용된다.","CASE(Computer Aided Software Engineering)는 소프트웨어 개발의 전 과정을 지원하는 도구 및 방법론의 총칭으로, 소프트웨어 개발의 효율성과 품질을 향상시키기 위한 목적으로 사용됩니다."
"previous","220305",1,"소프트웨어설계",12,"UML(Unified Modeling Language)에 대한 설명 중 틀린 것은?","","① 기능적 모델은 사용자 측면에서 본 시스템 기능이며, UML에서는 Use case Diagram을 사용한다.","② 정적 모델은 객체, 속성, 연관관계, 오퍼레이션의 시스템의 구조를 나타내며, UML에서는 Class Diagram을 사용한다.","③ 동적 모델은 시스템의 내부 동작을 말하며, UML에서는 Sequence Diagram, State Diagram, Activity Diagram을 사용한다.","④ State Diagram은 객체들 사이의 메시지 교환을 나타내며, Sequence Diagram은 하나의 객체가 가진 상태와 그 상태의 변화에 의한 동작순서를 나타낸다.","④ State Diagram은 객체들 사이의 메시지 교환을 나타내며, Sequence Diagram은 하나의 객체가 가진 상태와 그 상태의 변화에 의한 동작순서를 나타낸다.","State Diagram은 객체들 사이의 메시지 교환을 나타내는 것이 아니라, 하나의 객체가 가진 상태와 그 상태의 변화에 의한 동작순서를 나타내는 다이어그램입니다."
"previous","220305",1,"소프트웨어설계",13,"기본 유스케이스 수행 시 특별한 조건을 만족할 때 수행하는 유스케이스는?","","① 연관","② 확장","③ 선택","④ 특화","② 확장","확장 유스케이스는 기본 유스케이스를 수행하는 과정에서 특별한 조건이 만족될 때 수행하는 유스케이스입니다."
"previous","220305",1,"소프트웨어설계",14,"다음 중 요구사항 모델링에 활용되지 않는 것은?","","① 애자일(Agile) 방법","② 유스케이스 다이어그램(Use Case Diagram)","③ 시컨스 다이어그램(Sequence Diagram)","④ 단계 다이어그램(Phase Diagram)","④ 단계 다이어그램(Phase Diagram)","단계 다이어그램은 소프트웨어 개발 프로세스의 단계를 시각화하는 데 사용되는 다이어그램입니다."
"previous","220305",1,"소프트웨어설계",15,"디자인 패턴을 이용한 소프트웨어 재사용으로 얻어지는 장점이 아닌 것은?","","① 소프트웨어 코드의 품질을 향상시킬 수 있다.","② 개발 프로세스를 무시할 수 있다.","③ 개발자들 사이의 의사소통을 원활하게 할 수 있다.","④ 소프트웨어의 품질과 생산성을 향상시킬 수 있다.","② 개발 프로세스를 무시할 수 있다.","디자인 패턴은 개발자들이 공통적으로 발견한 문제에 대한 해결책을 제시하는 것으로, 이를 적용하기 위해서는 여전히 개발 프로세스를 따라야 하며, 디자인 패턴을 적용하는 것 자체가 개발 프로세스의 일부입니다."
"previous","220305",1,"소프트웨어설계",16,"럼바우(Rumbaugh) 분석기법에서 정보모델링이라고도 하며, 시스템에서 요구되는 객체를 찾아내어 속성과 연산 식별 및 객체들 간의 관계를 규정하여 다이어그램을 표시하는 모델링은?","","① Object","② Dynamic","③ Function","④ Static","① Object","Object 모델링은 시스템의 구조를 나타내는 모델링으로, 객체의 개념을 사용하여 시스템을 표현합니다."
"previous","220305",1,"소프트웨어설계",17,"소프트웨어를 개발하기 위한 비즈니스(업무)를 객체와 속성, 클래스와 멤버, 전체와 부분 등으로 나누어서 분석해 내는 기법은?","","① 객체지향 분석","② 구조적 분석","③ 기능적 분석","④ 실시간 분석","① 객체지향 분석","객체는 실세계의 개념이나 사물의 모델을 의미하며, 속성은 객체의 상태를 나타내고, 클래스는 객체의 집합으로서 속성과 메서드를 정의합니다. 객체지향 분석은 소프트웨어의 구조와 동작을 이해하는 데 도움이 되며, 유지보수성이 높은 소프트웨어를 개발하는 데 유용합니다."
"previous","220305",1,"소프트웨어설계",18,"애자일 소프트웨어 개발 기법의 가치가 아닌 것은?","","① 프로세스의 도구보다는 개인과 상호작용에 더 가치를 둔다.","② 계약 협상보다는 고객과의 협업에 더 가치를 둔다.","③ 실제 작동하는 소프트웨어보다는 이해하기 좋은 문서에 더 가치를 둔다.","④ 계획을 따르기보다는 변화에 대응하는 것에 더 가치를 둔다.","③ 실제 작동하는 소프트웨어보다는 이해하기 좋은 문서에 더 가치를 둔다.","애자일 소프트웨어 개발 기법은 작동하는 소프트웨어를 반복적으로 제공하여 고객의 요구사항을 충족시키는 것을 목표로 하기 때문에, 실제 작동하는 소프트웨어에 더 가치를 둡니다."
"previous","220305",1,"소프트웨어설계",19,"UML 다이어그램 중 시스템 내 클래스의 정적 구조를 표현하고 클래스와 클래스, 클래스의 속성 사이의 관계를 나타내는 것은?","","① Activity Diagram","② Modea Diagram","③ State Diagram","④ Class Diagram","④ Class Diagram","Activity Diagram, Modea Diagram, State Diagram은 시스템의 동적인 측면을 나타내는 다이어그램입니다."
"previous","220305",1,"소프트웨어설계",20,"소프트웨어 설계시 제일 상위에 있는 main user function에서 시작하여 기능을 하위 기능들로 분할해 가면서 설계하는 방식은?","","① 객체 지향 설계","② 데이터 흐름 설계","③ 상향식 설계","④ 하향식 설계","④ 하향식 설계","하향식 설계는 시스템의 최상위 수준에서부터 하위 수준으로 내려가면서 설계를 수행하는 방식입니다."
"previous","220305",2,"소프트웨어개발",21,"구현 단계에서의 작업 절차를 순서에 맞게 나열한 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_21.gif?alt=media","① ㉠-㉡-㉢-㉣","② ㉡-㉠-㉣-㉢","③ ㉢-㉠-㉡-㉣","④ ㉣-㉡-㉠-㉢","② ㉡-㉠-㉣-㉢","구현 단계에서의 작업 절차는 설계된 시스템을 바탕으로 프로그램 코드를 작성하고, 작성된 코드를 컴파일러를 통해 기계어로 변환한 후, 변환된 기계어 코드를 실행하여 프로그램을 테스트하고, 테스트 결과를 바탕으로 코드를 수정하고 다시 컴파일하여 테스트를 반복하는 순서로 이루어집니다."
"previous","220305",2,"소프트웨어개발",22,"다음 자료에 대하여 'Selection Sort'를 사용하여 오름차순으로 정렬한 경우 PASS 3의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_22.gif?alt=media","① 3, 4, 7, 9, 8","② 3, 4, 8, 9, 7","③ 3, 8, 4, 9, 7","④ 3, 4, 7, 8, 9","① 3, 4, 7, 9, 8","PASS 1에서는 가장 작은 수인 3을 찾아 맨 앞으로 이동시키고, PASS 2에서는 두 번째로 작은 수인 4를 찾아 두 번째 자리로 이동시킨 후, PASS 3에서는 세 번째로 작은 수를 찾아 세 번째 자리로 이동시켜야 합니다."
"previous","220305",2,"소프트웨어개발",23,"하향식 통합시험을 위해 일시적으로 필요한 조건만을 가지고 임시로 제공되는 시험용 모듈은?","","① Stub","② Driver","③ Procedure","④ Function","① Stub","Stub은 하향식 통합 테스트에서 일시적으로 필요한 조건만을 가지고 임시로 제공되는 시험용 모듈로, 실제 모듈이 구현되기 전에 테스트를 수행하기 위해 사용됩니다."
"previous","220305",2,"소프트웨어개발",24,"다음 전위식(prefix)을 후위식(postfix)으로 옳게 표현한 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_24.gif?alt=media","① A B C + D / * E -","② A B * C D / + E -","③ A B * C + D / E -","④ A B C + * D / E -","④ A B C + * D / E -","전위식에서는 연산자가 피연산자보다 먼저 나오고, 후위식에서는 연산자가 피연산자보다 나중에 나옵니다."
"previous","220305",2,"소프트웨어개발",25,"그래프의 특수한 형태로 노드(Node)와 선분(Branch)으로 되어 있고, 정점 사이에 사이클(Cycle)이 형성되어 있지 않으며, 자료 사이의 관계성이 계층 형식으로 나타나는 비선형 구조는?","","① tree","② network","③ stack","④ distributed","① tree","트리 구조는 사이클이 없는 비선형 구조로, 노드와 선분으로 이루어져 있으며, 자료 사이의 관계성이 계층 형식으로 나타납니다."
"previous","220305",2,"소프트웨어개발",26,"스택에 대한 설명으로 틀린 것은?","","① 입출력이 한쪽 끝으로만 제한된 리스트이다.","② Head(front)와 Tail(rear)의 2개 포인터를 갖고 있다.","③ LIFO 구조이다.","④ 더 이상 삭제할 데이터가 없는 상태에서 데이터를 삭제하면 언더플로(Underflow)가 발생한다.","② Head(front)와 Tail(rear)의 2개 포인터를 갖고 있다.","스택은 LIFO 구조이며, 입출력이 한쪽 끝으로만 제한된 리스트입니다."
"previous","220305",2,"소프트웨어개발",27,"디지털 저작권 관리(DRM)에 사용되는 기술요소가 아닌 것은?","","① 키관리","② 방화벽","③ 암호화","④ 크랙방지","② 방화벽","방화벽은 네트워크를 통해 유입되는 불법 접근이나 공격을 차단하기 위한 기술입니다."
"previous","220305",2,"소프트웨어개발",28,"여러 개의 선택 항목 중 하나의 선택만 가능한 경우 사용하는 사용자 인터페이스(UI)요소는?","","① 토글 버튼","② 텍스트 박스","③ 라디오 버튼","④ 체크 박스","③ 라디오 버튼","라디오 버튼은 일반적으로 동일한 그룹에 속하는 선택 항목을 나타내기 위해 사용됩니다."
"previous","220305",2,"소프트웨어개발",29,"소프트웨어의 일부분을 다른 시스템에서 사용할 수 있는 정도를 의미하는 것은?","","① 신뢰성(Reliability)","② 유지보수성(Maintainability)","③ 가시성(Visibility)","④ 재사용성(Reusability)","④ 재사용성(Reusability)","재사용성이 높은 소프트웨어는 기존에 개발된 소프트웨어의 일부분을 재사용하여 새로운 소프트웨어를 개발할 수 있으므로, 개발 비용과 시간을 절감할 수 있습니다."
"previous","220305",2,"소프트웨어개발",30,"자료구조에 대한 설명으로 틀린 것은?","","① 큐는 비선형구조에 해당한다.","② 큐는 First In – First Out 처리를 수행한다.","③ 스택은 Last In – First out 처리를 수행한다.","④ 스택은 서브루틴 호출, 인터럽트 처리, 수식 계산 및 수식 표기법에 응용된다.","① 큐는 비선형구조에 해당한다.","큐는 한 쪽 끝에서만 삽입이 가능하고, 다른 쪽 끝에서만 삭제가 가능한 선형 자료구조입니다."
"previous","220305",2,"소프트웨어개발",31,"다음 중 블랙 박스 검사 기법은?","","① 경계값 분석","② 조건 검사","③ 기초 경로 검사","④ 루프 검사","① 경계값 분석","경계값 분석은 블랙 박스 검사 기법의 한 종류로, 입력 값의 경계 영역을 중심으로 검사하는 방법입니다."
"previous","220305",2,"소프트웨어개발",32,"이진 검색 알고리즘에 대한 설명으로 틀린 것은?","","① 탐색 효율이 좋고 탐색 시간이 적게 소요된다.","② 검색할 데이터가 정렬되어 있어야 한다.","③ 피보나치 수열에 따라 다음에 비교할 대상을 선정하여 검색한다.","④ 비교횟수를 거듭할 때마다 검색 대상이 되는 데이터의 수가 절반으로 줄어든다.","③ 피보나치 수열에 따라 다음에 비교할 대상을 선정하여 검색한다.","이진 검색 알고리즘은 중간값을 기준으로 하여 검색을 진행합니다."
"previous","220305",2,"소프트웨어개발",33,"소프트웨어 품질목표 중 쉽게 배우고 사용할 수 있는 정도를 나타내는 것은?","","① Correctness","② Reliability","③ Usability","④ Integrity","③ Usability","다른 목표들은 소프트웨어의 기능적인 측면을 중심으로 한 것이지만, Usability는 사용자의 경험과 만족도를 고려한 목표입니다."
"previous","220305",2,"소프트웨어개발",34,"테스트 케이스에 일반적으로 포함되는 항목이 아닌 것은?","","① 테스트 조건","② 테스트 데이터","③ 테스트 비용","④ 예상 결과","③ 테스트 비용","테스트 비용은 테스트 케이스와 직접적인 관련이 있는 항목이 아니기 때문에 테스트 케이스에 포함되지 않습니다."
"previous","220305",2,"소프트웨어개발",35,"소프트웨어 설치 매뉴얼에 포함될 항목이 아닌 것은?","","① 제품 소프트웨어 개요","② 설치 관련 파일","③ 프로그램 삭제","④ 소프트웨어 개발 기간","④ 소프트웨어 개발 기간","소프트웨어 개발 기간은 소프트웨어를 개발하는 데 소요된 시간으로, 소프트웨어의 설치 방법과는 직접적인 관련이 없습니다."
"previous","220305",2,"소프트웨어개발",36,"소프트웨어 형상관리(Configyration management)에 관한 설명으로 틀린 것은?","","① 소프트웨어에서 일어나는 수정이나 변경을 알아내고 제어하는 것을 의미한다.","② 소프트웨어 개발의 전체 비용을 줄이고, 개발 과정의 여러 방해 요인이 최소화되도록 보증하는 것을 목적으로 한다.","③ 형상관리를 위하여 구성된 팀을 'chief programmer team'이라고 한다.","④ 형상관리의 기능 중 하나는 버전 제어 기술이다.","③ 형상관리를 위하여 구성된 팀을 'chief programmer team'이라고 한다.","형상관리를 위하여 구성된 팀은 일반적으로 'configuration management team'이라고 합니다."
"previous","220305",2,"소프트웨어개발",37,"퀵 정렬에 관한 설명으로 옳은 것은?","","① 레코드의 키 값을 분석하여 같은 값끼리 그 순서에 맞는 버킷에 분배하였다가 버킷의 순서대로 레코드를 꺼내어 정렬한다.","② 주어진 파일에서 인접한 두 개의 레코드 키 값을 비교하여 그 크기에 따라 레코드 위치를 서로 교환한다.","③ 레코드의 많은 자료 이동을 없애고 하나의 파일을 부분적으로 나누어 가면서 정렬한다.","④ 임의의 레코드 키와 매개변수(h)값만큼 떨어진 곳의 레코드 키를 비교하여 서로 교환해 가면서 정렬한다.","③ 레코드의 많은 자료 이동을 없애고 하나의 파일을 부분적으로 나누어 가면서 정렬한다.","퀵 정렬은 분할 정복 알고리즘의 일종으로, 하나의 파일을 임의의 기준을 기준으로 두 개의 부분 파일로 분할하여, 각 부분 파일을 다시 퀵 정렬을 수행하여 정렬하는 방식으로 정렬합니다."
"previous","220305",2,"소프트웨어개발",38,"해싱 함수(Hashing Function)의 종류가 아닌 것은?","","① 제곱법(mid-square)","② 숫자분석법(digit analysis)","③ 개방주소법(open addressing)","④ 제산법(division)","③ 개방주소법(open addressing)","폐쇄 해싱은 모든 레코드를 한 버켓에 저장시키고 해싱 함수로 버켓 내 주소를 계산하는 방식이며, 개방 해싱은 레코드의 증감에 적용하기 위해 동적으로 해싱 함수가 교정되도록 한 방식입니다."
"previous","220305",2,"소프트웨어개발",39,"필드 테스팅(field testing)이라고도 불리며 개발자 없이 고객의 사용 환경에 소프트웨어를 설치하여 검사를 수행하는 인수검사 기법은?","","① 베타 검사","② 알파 검사","③ 형상 검사","④ 복구 검사","① 베타 검사","베타 검사는 개발자 없이 실제 사용자의 사용 환경에 소프트웨어를 설치하여 검사를 수행하는 인수검사 기법입니다."
"previous","220305",2,"소프트웨어개발",40,"다음 트리를 Preorder 운행법으로 운행할 경우 다섯 번째로 탐색되는 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_40.gif?alt=media","① C","② E","③ G","④ H","② E","Preorder는 전위순회로 부모, 좌측, 우측 순으로 방문합니다."
"previous","220305",3,"데이터베이스구축",41,"결과 값이 아래와 같을 때 SQL 질의로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_41.gif?alt=media","① SELECT * FROM 공급자 WHERE공급자명 LIKE '%신%';","② SELECT * FROM 공급자 WHERE공급자명 LIKE '%대%';","③ SELECT * FROM 공급자 WHERE공급자명 LIKE '%사%';","④ SELECT * FROM 공급자 WHERE공급자명 IS NOT NULL;","① SELECT * FROM 공급자 WHERE공급자명 LIKE '%신%';","결과 값에서 공급자명에 '신'이 포함된 데이터만 출력되고 있기 때문에, 해당 조건을 만족하는 SQL 질의는 'SELECT * FROM 공급자 WHERE 공급자명 LIKE '%신%';' 입니다."
"previous","220305",3,"데이터베이스구축",42,"다음에서 설명하는 스키마(Schema)는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_42.gif?alt=media","① 개념 스키마","② 내부 스키마","③ 외부 스키마","④ 내용 스키마","① 개념 스키마","개념 스키마는 데이터베이스 전체의 논리적 구조를 정의하는 스키마로, 사용자나 응용 프로그램이 데이터베이스에 접근할 때 필요한 데이터의 구조와 관계를 정의합니다."
"previous","220305",3,"데이터베이스구축",43,"데이터베이스 설계 단계 중 저장 레코드 양식설계, 레코드 집중의 분석 및 설계, 접근 경로 설계와 관계되는 것은?","","① 논리적 설계","② 요구 조건 분석","③ 개념적 설계","④ 물리적 설계","④ 물리적 설계","물리적 구조는 데이터베이스의 데이터 저장 방식과 접근 방법을 표현하는 것으로, 데이터베이스의 성능과 효율성에 영향을 미칩니다."
"previous","220305",3,"데이터베이스구축",44,"다음 릴레이션의 카디널리티와 차수가 옳게 나타낸 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_44.gif?alt=media","① 카디널리티 : 4, 차수 : 4","② 카디널리티 : 4, 차수 : 6","③ 카디널리티 : 6, 차수 : 4","④ 카디널리티 : 6, 차수 : 6","② 카디널리티 : 4, 차수 : 6","이 릴레이션은 4개의 튜플과 6개의 속성으로 구성되어 있기 때문에 카디널리티는 4이고, 각 튜플은 6개의 속성을 가지므로 차수는 6입니다."
"previous","220305",3,"데이터베이스구축",45,"다음과 같은 트랙잭션의 특성은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_45.gif?alt=media","① 원자성(atomicity)","② 일관성(consistency)","③ 격리성(isolation)","④ 영속성(durability)","② 일관성(consistency)","일관성(consistency)은 트랜잭션이 실행되기 전과 실행된 후의 데이터 상태가 일관성 있어야 함을 의미합니다. 즉, 트랜잭션이 실행되는 동안 데이터의 일부분만 변경되어 데이터의 불일치가 발생하지 않도록 보장해야 합니다."
"previous","220305",3,"데이터베이스구축",46,"병행제어의 로킹(Locking) 단위에 대한 설명으로 옳지 않은 것은?","","① 데이터베이스, 파일, 레코드 등은 로킹 단위가 될 수 있다.","② 로킹 단위가 작아지면 로킹 오버헤드가 증가한다.","③ 한꺼번에 로킹할 수 있는 단위를 로킹단위라고 한다.","④ 로킹 단위가 작아지면 병행성 수준이 낮아진다.","④ 로킹 단위가 작아지면 병행성 수준이 낮아진다.","로킹 단위가 작아지면 다른 트랜잭션이 로킹을 얻기 위해 기다리는 시간이 줄어들기 때문에, 로킹 단위가 작아지면 병행성 수준이 높아집니다."
"previous","220305",3,"데이터베이스구축",47,"뷰(VIEW)에 대한 설명으로 옳지 않은 것은?","","① DBA는 보안 측면에서 뷰를 활용할 수 있다.","② 뷰 위에 또 다른 뷰를 정의할 수 있다.","③ 뷰에 대한 삽입, 갱신, 삭제 연산 시 제약사항이 따르지 않는다.","④ 독립적인 인덱스를 가질 수 없다.","③ 뷰에 대한 삽입, 갱신, 삭제 연산 시 제약사항이 따르지 않는다.","뷰는 기본 테이블의 데이터를 참조하여 만들어지는 가상의 테이블이기 때문에, 뷰에 대한 삽입, 갱신, 삭제 연산은 해당 뷰가 참조하는 기본 테이블의 제약사항을 따라야 합니다."
"previous","220305",3,"데이터베이스구축",48,"다음 정의에서 말하는 기본 정규형은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F210307%2FDEVOLT_EXAM_MOCK_210307_48.gif?alt=media","① 제1정규형(1NF)","② 제2정규형(2NF)","③ 제3정규형(3NF)","④ 보이스/코드 정규형(BCNF)","① 제1정규형(1NF)","모든 속성이 원자값(Atomic Value)을 가지며, 중복된 데이터가 없어야 한다는 조건을 만족하기 때문에 제1정규형(1NF)입니다."
"previous","220305",3,"데이터베이스구축",49,"릴레이션 R1에 속한 애튜리뷰트의 조합인 외래키를 변경하려면 이를 참조하고 있는 릴레이션 R2의 기본키도 변경해야 하는데 이를 무엇이라 하는가?","","① 정보 무결성","② 고유 무결성","③ 널 제약성","④ 참조 무결성","④ 참조 무결성","참조 무결성이란, 외래키 값이 참조하고 있는 기본키 값과 일치해야 하는 제약 조건을 말합니다."
"previous","220305",3,"데이터베이스구축",50,"시스템 카탈로그에 대한 설명으로 틀린 것은?","","① 시스템 카탈로그의 갱신은 무결성 유지를 위하여 SQL을 이용하여 사용자가 직접 갱신하여야 한다.","② 데이터베이스에 포함되는 데이터 객체에 대한 정의나 명세에 대한 정보를 유지관리한다.","③ DBMS가 스스로 생성하고 유지하는 데이터베이스 내의 특별한 테이블의 집합체이다.","④ 카탈로그에 저장된 정보를 메타 데이터라고도 한다.","① 시스템 카탈로그의 갱신은 무결성 유지를 위하여 SQL을 이용하여 사용자가 직접 갱신하여야 한다.","시스템 카탈로그의 갱신은 DBMS가 자동으로 수행합니다."
"previous","220305",3,"데이터베이스구축",51,"조건을 만족하는 릴레이션의 수평적 부분집합으로 구성하며, 연산자의 기호는 그리스 문자 시그마(σ)를 사용하는 관계대수 연산은?","","① Select","② Project","③ Join","④ Division","① Select","Select 연산은 조건을 만족하는 릴레이션의 수평적 부분집합으로 구성하며, 연산자의 기호는 그리스 문자 시그마(σ)를 사용합니다."
"previous","220305",3,"데이터베이스구축",52,"SQL에서 스키마(schema), 도메인(domain), 테이블(table), 뷰(view), 인덱스(index)를 정의하거나 변경 또는 삭제할 때 사용하는 언어는?","","① DML(Data Manipulation Language)","② DDL(Data Definition Language)","③ DCL(Data Control Language)","④ IDL(Interactive Data Language)","② DDL(Data Definition Language)","DDL은 데이터베이스의 구조를 정의하는 언어로, 스키마, 도메인, 테이블, 뷰, 인덱스와 같은 데이터베이스 개체를 정의하거나 변경 또는 삭제할 때 사용합니다."
