test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"previous","220305",1,"소프트웨어설계",11,"UML의 기본 구성요소가 아닌 것은?","","① Things","② Terminal","③ Relationship","④ Diagram","② Terminal","Terminal은 소프트웨어 시스템을 구성하는 하드웨어 요소를 나타내는 용어입니다."
"previous","220305",1,"소프트웨어설계",12,"소프트웨어의 상위설계에 속하지 않는 것은?","","① 아키텍처 설계","② 모듈 설계","③ 인터페이스 정의","④ 사용자 인터페이스 설계","② 모듈 설계","모듈 설계 (Module Design)는 각 개별 모듈의 내부 구조와 기능을 구체적으로 정의하는 작업으로, 주로 하위 설계(Low-Level Design) 단계에서 다루어집니다."
"previous","220305",1,"소프트웨어설계",13,"다음 중 자료사전(Data Dictionary)에서 선택의 의미를 나타내는 것은?","","① [ ]","② { }","③ ＋","④ ＝","① [ ]","자료사전에서 대괄호는 선택적인 요소를 나타냅니다. 즉, 대괄호 안에 있는 항목은 있을 수도 있고 없을 수도 있음을 의미합니다."
"previous","220305",1,"소프트웨어설계",14,"소프트웨어의 사용자 인터페이스개발시스템(User Interface Development System)이 가져야 할 기능이 아닌 것은?","","① 사용자 입력의 검증","② 에러 처리와 에러 메시지 처리","③ 도움과 프롬프트(prompt) 제공","④ 소스 코드 분석 및 오류 복구","④ 소스 코드 분석 및 오류 복구","소스 코드 분석 및 오류 복구는 소프트웨어 개발의 전반적인 과정에 포함되는 기능입니다. UIDS는 사용자 인터페이스 개발을 위한 도구이므로, 소스 코드 분석 및 오류 복구 기능은 UIDS에서 제공하지 않습니다."
"previous","220305",1,"소프트웨어설계",15,"요구 사항 명세기법에 대한 설명으로 틀린 것은?","","① 비정형 명세기법은 사용자의 요구를 표현할 때 자연어를 기반으로 서술한다.","② 비정형 명세기법은 사용자의 요구를 표현할 때 Z 비정형 명세기법을 사용한다.","③ 정형 명세기법은 사용자의 요구를 표현할 때 수학적인 원리와 표기법을 이용한다.","④ 정항 명세기법은 비정형 명세기법에 비해 표현이 간결하다.","② 비정형 명세기법은 사용자의 요구를 표현할 때 Z 비정형 명세기법을 사용한다.","비정형 명세기법은 사용자의 요구를 표현할 때 자연어를 기반으로 서술하는 명세기법이고, Z 비정형 명세기법은 수학적인 원리와 표기법을 이용하는 정형 명세기법입니다."
"previous","220305",1,"소프트웨어설계",16,"소프트웨어 개발 단계에서 요구 분석 과정에 대한 설명으로 거리가 먼 것은?","","① 분석 결과의 문서화를 통해 향후 유지보수에 유용하게 활용 활 수 있다.","② 개발 비용이 가장 많이 소요되는 단계이다.","③ 자료흐름도, 자료 사전 등이 효과적으로 이용될 수 있다.","④ 보다 구체적인 명세를 위해 소단위 명세서(Mini-Spec)가 활용될 수 있다.","② 개발 비용이 가장 많이 소요되는 단계이다.","요구 분석은 소프트웨어 개발의 성공적인 완수를 위해 매우 중요한 단계이지만, 개발 비용이 가장 많이 소요되는 단계는 아닙니다."
"previous","220305",1,"소프트웨어설계",17,"애자일 방법론에 해당하지 않는 것은?","","① 기능중심 개발","② 스크럼","③ 익스트림 프로그래밍","④ 모듈중심 개발","④ 모듈중심 개발","모듈중심 개발은 소프트웨어를 모듈 단위로 나누어 개발하는 방법론으로, 애자일 방법론의 특징인 작은 단위로 나누어 개발, 주기적인 반복 개발, 고객과의 지속적인 협업 등의 특징을 가지고 있지 않습니다."
"previous","220305",1,"소프트웨어설계",18,"클라이언트와 서버 간의 통신을 담당하는 시스템 소프트웨어를 무엇이라고 하는가?","","① 웨어러블","② 하이웨어","③ 미들웨어","④ 응용 소프트웨어","③ 미들웨어","미들웨어는 운영체제와 응용 프로그램 사이에 위치하여, 서로 다른 시스템 간의 통신을 중계하거나, 응용 프로그램이 필요한 서비스를 제공하는 시스템 소프트웨어를 말합니다."
"previous","220305",1,"소프트웨어설계",19,"GoF(Gangs of Four) 디자인 패턴 분류에 해당하지 않는 것은?","","① 생성 패턴","② 구조 패턴","③ 행위 패턴","④ 추상 패턴","④ 추상 패턴","GoF(Gangs of Four) 디자인 패턴은 크게 생성 패턴, 구조 패턴, 행위 패턴으로 분류됩니다."
"previous","220305",1,"소프트웨어설계",20,"바람직한 소프트웨어 설계 지침이 아닌 것은?","","① 적당한 모듈의 크기를 유지한다.","② 모듈 간의 접속 관계를 분석하여 복잡도와 중복을 줄인다.","③ 모듈 간의 결합도는 강할수록 바람직하다.","④ 모듈 간의 효과적인 제어를 위해 설계에서 계층적 자료 조직이 제시되어야 한다.","③ 모듈 간의 결합도는 강할수록 바람직하다.","모듈 간의 결합도가 강하면 모듈 간 의존성이 증가하여 유지 보수 및 확장이 어려워집니다."
"previous","220305",2,"소프트웨어개발",21,"소프트웨어 패키징 도구 활용 시 고려 사항으로 틀린 것은?","","① 반드시 내부 콘텐츠에 대한 암호화 및 보안을 고려한다.","② 보안을 위하여 이기종 연동을 고려하지 않아도 된다.","③ 사용자 편의성을 위한 복잡성 및 비효율성 문제를 고려한다.","④ 제품 소프트웨어 종류에 적합한 암호화 알고리즘을 적용한다.","② 보안을 위하여 이기종 연동을 고려하지 않아도 된다.","이기종 연동을 위해서 서로 다른 운영체제, 하드웨어, 애플리케이션 등에서 소프트웨어를 실행할 수 있도록 패키징해야 합니다."
"previous","220305",2,"소프트웨어개발",22,"EAI(Enterprise Application Integration) 구죽유형 중 Hybrid에 대한 설명으로 틀린 것은?","","① Hub & Spoke와 Message Bus의 혼합방식이다.","② 필요한 경우 한 가지 방식으로 EAI구현이 가능하다.","③ 데이터 병목현상을 최소화할 수 있다.","④ 중간에 미들웨어를 두지 않고 각 애플리케이션을 point to point로 연결한다.","④ 중간에 미들웨어를 두지 않고 각 애플리케이션을 point to point로 연결한다.","하이브리드 EAI는 허브 앤 스포크와 메시지 버스 두 가지 방식을 혼합하여 사용하는 방식으로, 중간에 미들웨어를 두고 각 애플리케이션을 연결하게 됩니다."
"previous","220305",2,"소프트웨어개발",23,"소스코드 품질분석 도구 중 정적분석 도구가 아닌 것은?","","① pmd","② checkstyle","③ valance","④ cppcheck","③ valance","valance는 소스코드를 실행하여 결함을 검사하는 동적분석 도구입니다."
"previous","220305",2,"소프트웨어개발",24,"다음 Postfix 연산식에 대한 연산결과로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_24.gif?alt=media","① 35","② 42","③ 77","④ 360","② 42","Postfix 연산식은 스택을 이용해서 계산합니다."
"previous","220305",2,"소프트웨어개발",25,"인터페이스 보안을 위해 네트워크 영역에 적용될 수 있는 것으로 거리가 먼 것은?","","① IPSec","② SSL","③ SMTP","④ S-HTTP","③ SMTP","SMTP는 Simple Mail Transfer Protocol의 약자로, 전자우편을 전송하기 위한 프로토콜입니다. SMTP는 네트워크 영역에 적용되지 않고, 애플리케이션 영역에 적용됩니다."
"previous","220305",2,"소프트웨어개발",26,"검증(Validation) 검사 기법 중 개발자의 장소에서 사용자가 개발자 앞에서 행해지며, 오류와 사용상의 문제점을 사용자와 개발자가 함께 확인하면서 검사하는 기법은?","","① 디버깅 검사","② 형상 검사","③ 자료구조 검사","④ 알파 검사","④ 알파 검사","알파 검사에서는 사용자가 실제 사용 환경에서 소프트웨어를 사용하면서 오류와 사용상의 문제점을 발견하고, 개발자와 함께 확인합니다."
"previous","220305",2,"소프트웨어개발",27,"다음 초기 자료에 대하여 삽입 정렬(Insertion Sort)을 아용하여 오름차순 정렬할 경우 1회전 후의 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_27.gif?alt=media","① 3, 4, 8, 7, 9","② 3, 4, 9, 7, 8","③ 7, 8, 3, 4, 9","④ 3, 8, 4, 9, 7","④ 3, 8, 4, 9, 7","삽입정렬(Insertion Sort)은 최소값을 찾지 않고 자리에 따라 비교하고 오름차순을 적용하는 정렬 방식입니다."
"previous","220305",2,"소프트웨어개발",28,"소프트웨어 설치 매뉴얼에 대한 설명으로 틀린 것은?","","① 설치과정에서 표시될 수 있는 예외상황에 관련 내용을 별도로 구분하여 설명한다.","② 설치 시작부터 완료할 때까지의 전 과장을 빠짐없이 순서 대 로 설 명 한다.","③ 설치 매뉴얼은 개발자 기준으로 작성한다.","④ 설치 매뉴얼에는 목차, 개요, 기본사항 등이 기본적으로 포함되어야 한다.","③ 설치 매뉴얼은 개발자 기준으로 작성한다.","설치 매뉴얼은 사용자가 쉽게 따라할 수 있도록 작성되어야 하며, 따라서 사용자 중심으로 작성되어야 합니다."
"previous","220305",2,"소프트웨어개발",29,"인터페이스 구현 검증 도구가 아닌 것은?","","① ESB","② xUnit","③ STAF","④ NTAF","① ESB","ESB는 인터페이스 구현을 검증하는 도구가 아니라, 인터페이스를 연결하고 관리하는 도구입니다."
"previous","220305",2,"소프트웨어개발",30,"소프트웨어 형상 관리에서 관리 항목에 포함되지 않는 것은?","","① 프로젝트 요구 분석서","② 소스 코드","③ 운영 및 설치 지침서","④ 프로젝트 개발 비용","④ 프로젝트 개발 비용","프로젝트 개발 비용은 소프트웨어의 산출물이 아니기 때문에, 형상 관리의 대상이 아닙니다."
"previous","220305",2,"소프트웨어개발",31,"다음 설명에 해당하는 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_31.gif?alt=media","① 외부 스키마","② 내부 스키마","③ 개념 스키마","④ 슈퍼 스키마","② 내부 스키마","내부 스키마는 데이터베이스의 물리적인 구조를 정의하며, 데이터가 실제로 어떻게 저장되는지를 나타냅니다."
"previous","220305",2,"소프트웨어개발",32,"다음 트리에 대한 INORDER 운행 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_32.gif?alt=media","① D B A E C F","② A B D C E F","③ D B E C F A","④ A B C D E F","① D B A E C F","INORDER는 왼쪽 서브트리, 루트 노드, 오른쪽 서브트리 순으로 운행하는 방식입니다."
"previous","220305",2,"소프트웨어개발",33,"n개의 노드로 구성된 무방향 그래프의 최대 간선수는?","","① n－1","② n／2","③ n(n－1)／2","④ n(n＋1)","③ n(n－1)／2","무방향 그래프에서 한 정점에서 다른 모든 정점으로 연결할 수 있는 경우, 그 최대 간선수는 n(n-1)/2입니다."
"previous","220305",2,"소프트웨어개발",34,"다음이 설명하는 테스트 용어는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_34.gif?alt=media","① 테스트 케이스","② 테스트 시나리오","③ 테스트 오라클","④ 테스트 데이터","③ 테스트 오라클","테스트 오라클은 테스트 결과를 검증하기 위한 기준이나 규칙을 말합니다."
"previous","220305",2,"소프트웨어개발",35,"빌드 자동화 도구에 대한 설명으로 틀린 것은?","","① Gradle은 실행할 처리 명령들을 모아 태스크로 만든 후 태스크 단위로 실행한다.","② 빌드 자동화 도구는 지속적인 통합개발환경 에 서 유용하게 활용된다.","③ 빌드 자동화 도구에는 Ant, Gradle, Jenkins등이 있다.","④ Jenkins는 Groovy를 기반으로 한 오픈소스로 안드로이드 앱 개발 환경에서 사용된다.","④ Jenkins는 Groovy를 기반으로 한 오픈소스로 안드로이드 앱 개발 환경에서 사용된다.","Jenkins는 다양한 소프트웨어 개발 환경에서 사용할 수 있는 범용적인 도구입니다."
"previous","220305",2,"소프트웨어개발",36,"저작권 관리 구성 요소에 대한 설명이 틀린 것은?","","① 콘텐츠 제공자(Contents Provider) : 콘텐츠를 제 공하는 저작권자","② 콘텐츠 분배자(Contents Distributor) : 콘텐츠를 메타 데이터와 함께 배포 가능한 단위로 묶는 기능","③ 클리어링 하우스(Clearing House) : 키 관리 및 라이선스 발급 관리","④ DRM 컨트롤러 : 배포된 콘텐츠의 이용 권한을 통제","② 콘텐츠 분배자(Contents Distributor) : 콘텐츠를 메타 데이터와 함께 배포 가능한 단위로 묶는 기능","콘텐츠 분배자는 콘텐츠를 최종 사용자에게 전달하는 역할을 수행하며, 콘텐츠를 메타 데이터와 함께 묶는 기능은 콘텐츠 제공자나 DRM 컨트롤러가 수행합니다."
"previous","220305",2,"소프트웨어개발",37,"블랙 박스 테스트 기법으로 거리가 먼 것은?","","① 기초 경로 검사","② 동치 클래스 분해","③ 경계값 분석","④ 원인 결과 그래프","① 기초 경로 검사","기초 경로 검사는 소프트웨어의 내부 구조와 작동 원리를 알고, 모든 경로를 테스트하는 방법입니다."
"previous","220305",2,"소프트웨어개발",38,"해싱함수 중 레코드 키를 여러 부분으로 나누고, 나눈 부분의 각 숫자를 더하거나 XOR한 값을 홈 주소로 사용하는 방식은?","","① 제산법","② 폴딩법","③ 기수변환법","④ 숫자분석법","② 폴딩법","폴딩법은 레코드 키를 여러 부분으로 나누어 각 부분을 더하거나 XOR하여 홈 주소를 생성하기 때문에, 레코드 키의 일부분만을 이용하여 해시값을 생성할 수 있어서 효율적이다."
"previous","220305",2,"소프트웨어개발",39,"다음에서 설명하는 클린 코드 작성 원칙은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_39.gif?alt=media","① 다형성","② 단순성","③ 추상화","④ 의존성","② 단순성","단순성은 코드를 간결하고 명확하게 작성하는 것을 의미하며, 코드의 가독성을 높이고 유지보수를 용이하게 만들어줍니다."
"previous","220305",2,"소프트웨어개발",40,"디지털 저작권 관리(DRM) 기술과 거리가 먼 것은?","","① 콘텐츠 암호화 및 키 관리","② 콘텐츠 식별체계 표현","③ 콘텐츠 오류 감지 및 복구","④ 라이선스 발급 및 관리","③ 콘텐츠 오류 감지 및 복구","콘텐츠 오류 감지 및 복구는 디지털 콘텐츠의 오류를 감지하고 복구하는 기술로, DRM 기술의 목적과는 무관한 기술입니다."
"previous","220305",3,"데이터베이스구축",41,"다음 설명과 관련 있는 트랜잭션의 특징은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_41.gif?alt=media","① Durability","② Isolation","③ Consistency","④ Atomicity","④ Atomicity","Atomicity는 트랜잭션이 하나의 원자적인 작업 단위로 실행되어 중간에 어떠한 문제가 발생하더라도 모든 작업이 완전히 실행되거나 전혀 실행되지 않는 것을 의미합니다."
"previous","220305",3,"데이터베이스구축",42,"데이터베이스에 영향을 주는 생성, 읽기, 갱신, 삭제 연산으로 프로세스와 테이블 간에 매트릭스를 만들어서 트랜잭션을 분석하는 것은?","","① CASE 분석","② 일치 분석","③ CRUD 분석","④ 연관성 분석","③ CRUD 분석","CRUD 분석은 데이터베이스에 영향을 주는 생성(Create), 읽기(Read), 갱신(Update), 삭제(Delete) 연산으로 프로세스와 테이블 간에 매트릭스를 만들어서 트랜잭션을 분석하는 방법으로, CRUD 분석을 통해 프로세스가 어떤 테이블을 어떤 연산을 수행하는지 파악할 수 있으므로, 데이터베이스 용량 산정 및 구조의 최적화를 위한 기초자료로 활용할 수 있습니다."
"previous","220305",3,"데이터베이스구축",43,"정규화된 엔티티, 속성, 관계를 시스템의 성능 향상과 개발 운영의 단순화를 위해 중복, 통합, 분리 등을 수행하는 데이터 모델링 기법은?","","① 인덱스정규화","② 반정규화","③ 집단화","④ 머징","② 반정규화","정규화는 데이터베이스의 무결성과 일관성을 보장하기 위해 데이터를 중복을 최소화하고 관계를 명확히 하는 과정이고, 반정규화는 정규화의 원칙을 일부 위반하여 데이터의 중복을 허용하고 관계를 통합하거나 분리하여 데이터베이스의 성능을 향상시키고 개발 및 운영의 단순화를 도모하는 데이터 모델링 기법입니다."
"previous","220305",3,"데이터베이스구축",44,"학생 테이블을 생성한 후, 성별 필드가 누락되어 이를 추가하려고 한다. 이에 적합한 SQL 명령어는?","","① INSERT","② ALTER","③ DROP","④ MODIFY","② ALTER","ALTER는 이미 존재하는 테이블의 구조를 변경할 때 사용하는 SQL 명령어입니다."
"previous","220305",3,"데이터베이스구축",45,"정규화의 필요성으로 거리가 먼 것은?","","① 데이터 구조의 안정성 최대화","② 중복 데이터의 활성화","③ 수정, 삭제 시 이상현상의 최소화","④ 테이블 불일치 위험의 최소화","② 중복 데이터의 활성화","정규화는 데이터의 무결성(Integrity)을 보장하기 위한 프로세스로, 중복 데이터를 제거하는 것을 목표로 합니다."
"previous","220305",3,"데이터베이스구축",46,"개체-관계 모델의 E-R 다이어그램에서 사용되는 기호와 그 의미의 연결이 틀린 것은?","","① 사각형 - 개체 타입","② 삼각형 - 속성","③ 선 - 개체타입과 속성을 연결","④ 마름모 - 관계 타입","② 삼각형 - 속성","속성을 의미하는 기호는 타원형입니다."
"previous","220305",3,"데이터베이스구축",47,"다음 SQL문에서 빈칸에 들어갈 내용으로 옳은 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_47.gif?alt=media","① FROM","② SET","③ INTO","④ TO","② SET","UPDATE문의 기본 형식은 UPDATE [테이블명] SET [열] = '변경할 값' WHERE [조건] 입니다."
"previous","220305",3,"데이터베이스구축",48,"릴레이션에 있는 모든 튜플에 대해 유일성은 만족시키지만 최소성은 만족시키지 못하는 키는?","","① 후보키","② 기본키","③ 슈퍼키","④ 외래키","③ 슈퍼키","슈퍼키는 릴레이션에 있는 모든 튜플에 대해 유일성을 만족시키지만, 최소성을 만족시키지 못하는 키입니다."
"previous","220305",3,"데이터베이스구축",49,"DBA가 사용자 PARK에게 테이블 [STUDENT]의 데이터를 갱신할 수 있는 시스템 권한을 부여하고자 하는 SQL문을 작성하고자 한다. 다음에 주어진 SQL문의 빈칸을 알맞게 채운 것은?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_49.gif?alt=media","① ㉠ INSERT, ㉡ INTO","② ㉠ ALTER, ㉡ TO","③ ㉠ UPDATE, ㉡ ON","④ ㉠ REPLACE, ㉡ IN","③ ㉠ UPDATE, ㉡ ON","GRANT UPDATE(컬럼1, 컬럼2, 컬럼3) ON 테이블명 TO 사용자명의 형식으로 사용되며, UPDATE 컬럼 지정 부분은 생략 가능합니다."
"previous","220305",3,"데이터베이스구축",50,"관계대수에 대한 설명으로 틀린 것은?","","① 주어진 릴레이션 조작을 위한 연산의 집합이다.","② 일반 집합 연산과 순수 관계 연산으로 구분된다.","③ 질의에 대한 해를 구하기 위해 수행해야 할 연산의 순서를 명시한다.","④ 원하는 정보와 그 정보를 어떻게 유도하는가를 기술하는 비절차적방법이다.","④ 원하는 정보와 그 정보를 어떻게 유도하는가를 기술하는 비절차적방법이다.","관계대수는 관계 데이터베이스를 처리하기 위한 연산의 집합으로, 원하는 정보와 그 정보를 어떻게 유도하는가를 기술하는 절차적 방법입니다."
"previous","220305",3,"데이터베이스구축",51,"다음 SQL문의 실행 결과는?","https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_51.gif?alt=media","① https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_51_01.gif?alt=media","② https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_51_02.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_51_03.gif?alt=media","④ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_51_04.gif?alt=media","③ https://firebasestorage.googleapis.com/v0/b/kh-basic-frontend-react-f5a7b.firebasestorage.app/o/DEVOLT%2FEXAM%2FPREVIOUS%2F200926%2FDEVOLT_EXAM_MOCK_200926_51_03.gif?alt=media","첫 번째 SELECT문에서 성적 테이블에서 과목 이름을 찾고, 두번째 SELECT문에서 전기 또는 전산 학과에 주소가 경기인 학생을 찾으면 2000, 4000 학생으로 여기에 해당하는 과목은 DB, DB, 운영체제 입니다."
"previous","220305",3,"데이터베이스구축",52,"로킹(Locking) 기법에 대한 설명으로 틀린 것은?","","① 로킹의 대상이 되는 객체의 크기를 로킹 단위라고 한다.","② 로킹 단위가 작아지면 병행성 수준이 낮아진다.","③ 데이터베이스도 로킹 단위가 될 수 있다.","④ 로킹 단위가 커지면 로크 수가 작아 로킹 오버헤드가 감소한다.","② 로킹 단위가 작아지면 병행성 수준이 낮아진다.","로킹 단위가 작으면 다른 트랜잭션이 해당 데이터에 접근할 수 있는 범위가 작아지기 때문에, 블로킹이 발생할 가능성이 줄어들어 병생성 수준이 높아집니다."
"previous","220305",3,"데이터베이스구축",53,"사용자 X1에게 department 테이블에 대한 검색 연산을 회수하는 명령은?","","① delete select on department to X1;","② remove select on department from X1;","③ revoke select on department from X1;","④ grant select on department from X1;","③ revoke select on department from X1;","권한을 회수하는 명령어는 revoke입니다."
