test,date,snumber,sname,qnumber,qname1,qname2,example1,example2,example3,example4,answer,explain
"mock",000000,5,"정보시스템구축관리",29,"시스템 구축에서 요구사항 변경을 관리하는 가장 중요한 이유는 무엇인가?","","① 프로젝트 일정에 맞추기 위해서","② 시스템이 사용자의 필요를 충족시키기 위해서","③ 시스템 성능을 최적화하기 위해서","④ 프로젝트 리스크를 최소화하기 위해서","② 시스템이 사용자의 필요를 충족시키기 위해서","요구사항 변경 관리는 시스템이 사용자의 필요를 충족시킬 수 있도록 보장하기 위해 중요합니다."
"mock",000000,5,"정보시스템구축관리",30,"시스템 구축에서 시스템의 성능 테스트를 하는 주요 목적은 무엇인가?","","① 시스템의 성능을 최적화하는 것","② 시스템이 요구사항을 충족하는지 확인하는 것","③ 시스템의 보안을 강화하는 것","④ 시스템을 사용자에게 제공하기 위한 준비","① 시스템의 성능을 최적화하는 것","성능 테스트는 시스템이 요구되는 성능을 충족하는지 확인하고 최적화하는 과정입니다."
"mock",000000,5,"정보시스템구축관리",31,"시스템 구축에서 프로젝트 목표를 명확히 설정하는 이유는 무엇인가?","","① 프로젝트 일정을 관리하기 위해서","② 프로젝트 범위를 관리하고 성공적인 결과를 도출하기 위해서","③ 리스크를 줄이기 위해서","④ 자원을 최적화하기 위해서","② 프로젝트 범위를 관리하고 성공적인 결과를 도출하기 위해서","프로젝트 목표를 명확히 설정하면 프로젝트의 범위를 효과적으로 관리하고 성공적인 결과를 도출할 수 있습니다."
"mock",000000,5,"정보시스템구축관리",32,"시스템 구축에서 ‘용량 계획’을 수립하는 주요 목적은 무엇인가?","","① 시스템의 성능을 평가하는 것","② 시스템의 용량이 충분히 확보되었는지 확인하는 것","③ 시스템을 효율적으로 관리하는 것","④ 시스템을 빠르게 배포하는 것","② 시스템의 용량이 충분히 확보되었는지 확인하는 것","용량 계획은 시스템의 용량이 충분히 확보되었는지 확인하여 성능 저하를 방지합니다."
"mock",000000,5,"정보시스템구축관리",33,"시스템 구축에서 '보안 설계'의 주요 목적은 무엇인가?","","① 시스템의 성능을 향상시키는 것","② 시스템의 보안을 강화하는 것","③ 시스템을 신속하게 배포하는 것","④ 시스템의 유지보수성을 높이는 것","② 시스템의 보안을 강화하는 것","보안 설계는 시스템의 보안을 강화하고, 외부 위협으로부터 시스템을 보호하는 데 중요합니다."
"mock",000000,5,"정보시스템구축관리",34,"시스템 구축에서 ‘구현’ 단계에서의 주요 활동은 무엇인가?","","① 시스템 설계를 검토하는 것","② 요구사항을 분석하는 것","③ 시스템을 실제로 구축하는 것","④ 시스템을 테스트하는 것","③ 시스템을 실제로 구축하는 것","구현 단계에서는 시스템을 실제로 개발하고 구축하는 작업이 이루어집니다."
"mock",000000,5,"정보시스템구축관리",35,"시스템 구축에서 ‘배포’ 단계에서 중요한 활동은 무엇인가?","","① 시스템을 사용자에게 배포하는 것","② 시스템을 테스트하는 것","③ 시스템을 설계하는 것","④ 시스템을 요구사항에 맞게 수정하는 것","① 시스템을 사용자에게 배포하는 것","배포 단계에서는 시스템을 실제 사용자 환경에 배포하는 작업이 중요합니다."
"mock",000000,5,"정보시스템구축관리",36,"시스템 구축에서 ‘운영’ 단계의 주요 목적은 무엇인가?","","① 시스템을 배포하는 것","② 시스템을 안정적으로 운영하는 것","③ 시스템을 설계하는 것","④ 시스템의 보안을 강화하는 것","② 시스템을 안정적으로 운영하는 것","운영 단계에서는 시스템이 안정적으로 운영될 수 있도록 관리하는 것이 중요합니다."
"mock",000000,5,"정보시스템구축관리",37,"시스템 구축에서 프로젝트 종료 후 가장 중요한 활동은 무엇인가?","","① 프로젝트 결과물을 고객에게 인수하는 것","② 프로젝트 자원 관리를 하는 것","③ 프로젝트 리스크를 관리하는 것","④ 시스템을 수정하는 것","① 프로젝트 결과물을 고객에게 인수하는 것","프로젝트 종료 후에는 결과물을 고객에게 인수하고 최종 점검을 합니다."
"mock",000000,5,"정보시스템구축관리",38,"시스템 구축에서 '상세 설계' 단계의 주요 활동은 무엇인가?","","① 시스템의 요구사항을 분석하는 것","② 시스템의 구조를 정의하는 것","③ 시스템을 실제로 구축하는 것","④ 시스템을 테스트하는 것","② 시스템의 구조를 정의하는 것","상세 설계 단계에서는 시스템의 구조와 아키텍처를 구체적으로 정의합니다."
"mock",000000,5,"정보시스템구축관리",39,"시스템 구축에서 '변경 관리'의 중요한 목적은 무엇인가?","","① 시스템 성능을 개선하는 것","② 변경사항을 체계적으로 관리하고 추적하는 것","③ 시스템 보안을 강화하는 것","④ 프로젝트 일정을 맞추는 것","② 변경사항을 체계적으로 관리하고 추적하는 것","변경 관리는 시스템 변경사항을 체계적으로 관리하고 추적하여 혼란을 방지합니다."
"mock",000000,5,"정보시스템구축관리",40,"시스템 구축에서 '테스트 계획'의 주요 목적은 무엇인가?","","① 시스템의 보안을 강화하는 것","② 시스템이 요구사항을 충족하는지 검증하는 것","③ 시스템을 빠르게 배포하는 것","④ 시스템을 유지보수하기 위한 계획을 세우는 것","② 시스템이 요구사항을 충족하는지 검증하는 것","테스트 계획은 시스템이 요구사항을 충족하는지 검증하기 위해 중요한 역할을 합니다."
"mock",000000,5,"정보시스템구축관리",41,"시스템 구축에서 ‘운영 테스트’의 주요 목적은 무엇인가?","","① 시스템 성능을 최적화하는 것","② 시스템의 보안을 강화하는 것","③ 시스템을 빠르게 배포하는 것","④ 시스템이 실제 환경에서 잘 작동하는지 확인하는 것","④ 시스템이 실제 환경에서 잘 작동하는지 확인하는 것","운영 테스트는 시스템이 실제 운영 환경에서 문제 없이 작동하는지 확인하는 중요한 단계입니다."
"mock",000000,5,"정보시스템구축관리",42,"시스템 구축에서 ‘프로젝트 종료’ 시 반드시 수행해야 하는 활동은 무엇인가?","","① 시스템을 수정하는 것","② 리스크 관리를 수행하는 것","③ 고객의 요구를 재조정하는 것","④ 프로젝트 결과물 인수 및 평가하는 것","④ 프로젝트 결과물 인수 및 평가하는 것","프로젝트 종료 시에는 고객에게 결과물을 인수하고 프로젝트의 성과를 평가하는 것이 필수적입니다."
"mock",000000,5,"정보시스템구축관리",43,"시스템 구축에서 ‘프로젝트 관리 계획’이 중요한 이유는 무엇인가?","","① 프로젝트 일정을 단축하기 위해서","② 프로젝트 예산을 줄이기 위해서","③ 프로젝트 자원을 낭비하지 않기 위해서","④ 프로젝트 전반에 대한 계획을 수립하고 관리하기 위해서","④ 프로젝트 전반에 대한 계획을 수립하고 관리하기 위해서","프로젝트 관리 계획은 프로젝트의 목표 달성을 위한 구체적인 계획을 수립하고, 효율적인 관리가 가능하도록 돕습니다."
"mock",000000,5,"정보시스템구축관리",44,"시스템 구축에서 ‘기술 지원 계획’을 수립하는 주요 목적은 무엇인가?","","① 시스템 성능을 향상시키기 위해서","② 시스템의 보안을 강화하기 위해서","③ 시스템을 배포하기 위해서","④ 시스템 운영 후 문제를 해결하기 위한 준비를 하기 위해서","④ 시스템 운영 후 문제를 해결하기 위한 준비를 하기 위해서","기술 지원 계획은 시스템 운영 중 발생할 수 있는 문제를 신속하게 해결할 수 있도록 준비하는 과정입니다."
"mock",000000,5,"정보시스템구축관리",45,"시스템 구축에서 ‘변경 관리 절차’를 설정하는 이유는 무엇인가?","","① 시스템 성능을 향상시키기 위해서","② 시스템을 빠르게 배포하기 위해서","③ 변경 사항을 신속하게 반영하기 위해서","④ 변경 사항을 체계적으로 관리하고 추적하기 위해서","④ 변경 사항을 체계적으로 관리하고 추적하기 위해서","변경 관리 절차는 시스템 변경 사항을 체계적으로 관리하고 추적하여 프로젝트의 품질을 보장합니다."
"mock",000000,5,"정보시스템구축관리",46,"시스템 구축에서 ‘테스트 결과 분석’의 중요성은 무엇인가?","","① 테스트 비용을 줄이기 위해서","② 시스템의 성능을 향상시키기 위해서","③ 시스템을 빠르게 배포하기 위해서","④ 시스템의 결함을 파악하고 수정하기 위해서","④ 시스템의 결함을 파악하고 수정하기 위해서","테스트 결과 분석은 시스템의 결함을 파악하고 이를 수정하여 최종적으로 안정적인 시스템을 구현하는 데 중요합니다."
"mock",000000,5,"정보시스템구축관리",47,"시스템 구축에서 '애자일 개발 방식'의 주요 특징은 무엇인가?","","① 대규모 프로젝트에 적합하다","② 반복적이고 점진적인 개발을 통해 유연하게 대응한다","③ 개발 속도가 빠르다","④ 요구사항이 변하지 않는다","② 반복적이고 점진적인 개발을 통해 유연하게 대응한다","애자일 개발 방식은 반복적이고 점진적인 개발을 통해 변화하는 요구사항에 유연하게 대응할 수 있는 특징이 있습니다."
"mock",000000,5,"정보시스템구축관리",48,"시스템 구축에서 ‘워크플로우 설계’의 주요 목적은 무엇인가?","","① 시스템을 빠르게 배포하기 위해서","② 시스템의 보안을 강화하기 위해서","③ 업무 처리 과정을 정의하고 최적화하기 위해서","④ 시스템 성능을 향상시키기 위해서","③ 업무 처리 과정을 정의하고 최적화하기 위해서","워크플로우 설계는 업무 처리 과정을 정의하고 이를 최적화하여 시스템의 효율성을 높이는 데 중요한 역할을 합니다."
"mock",000000,5,"정보시스템구축관리",49,"시스템 구축에서 ‘다단계 사용자 인증’의 주요 목적은 무엇인가?","","① 사용자의 로그인 시간을 줄이기 위해서","② 시스템 성능을 향상시키기 위해서","③ 시스템의 보안을 강화하기 위해서","④ 사용자의 편의성을 높이기 위해서","③ 시스템의 보안을 강화하기 위해서","다단계 사용자 인증은 시스템의 보안을 강화하여 외부 침입을 예방하는 데 중요한 기능을 합니다."
"mock",000000,5,"정보시스템구축관리",50,"시스템 구축에서 ‘비즈니스 연속성 계획’이 중요한 이유는 무엇인가?","","① 시스템 성능을 개선하기 위해서","② 시스템을 빠르게 배포하기 위해서","③ 비즈니스 중단 없이 시스템을 안정적으로 운영하기 위해서","④ 사용자의 요구를 반영하기 위해서","③ 비즈니스 중단 없이 시스템을 안정적으로 운영하기 위해서","비즈니스 연속성 계획은 시스템 중단 없이 안정적인 운영을 유지하기 위한 준비가 필수적입니다."
"mock",000000,5,"정보시스템구축관리",51,"시스템 구축에서 '시스템 구현' 후 가장 중요한 활동은 무엇인가?","","① 시스템의 보안을 강화하는 것","② 시스템 성능을 최적화하는 것","③ 시스템을 배포하는 것","④ 시스템을 사용자에게 인수하는 것","④ 시스템을 사용자에게 인수하는 것","시스템 구현 후에는 시스템을 사용자에게 인수하고, 실사용 환경에 맞춰서 최적화하는 작업이 필요합니다."
"mock",000000,5,"정보시스템구축관리",52,"시스템 구축에서 ‘데이터 마이그레이션’을 수행하는 주요 목적은 무엇인가?","","① 시스템의 성능을 향상시키기 위해서","③ 데이터베이스를 최적화하기 위해서","② 데이터를 새로운 시스템으로 안전하게 이전하기 위해서","④ 시스템의 보안을 강화하기 위해서","③ 데이터를 새로운 시스템으로 안전하게 이전하기 위해서","데이터 마이그레이션은 데이터를 새로운 시스템으로 안전하게 이전하여 시스템간의 데이터 일관성을 보장합니다."
"mock",000000,5,"정보시스템구축관리",53,"시스템 구축에서 '프로젝트 성과 평가'의 주요 목적은 무엇인가?","","① 시스템을 수정하는 것","② 시스템 성능을 평가하는 것","③ 프로젝트 비용을 절감하는 것","④ 프로젝트 목표 달성 여부를 평가하는 것","④ 프로젝트 목표 달성 여부를 평가하는 것","프로젝트 성과 평가는 프로젝트 목표 달성 여부를 평가하고 향후 프로젝트에 반영하기 위한 중요한 과정입니다."
"mock",000000,5,"정보시스템구축관리",54,"시스템 구축에서 ‘기술 검토’의 중요한 목적은 무엇인가?","","① 시스템을 빠르게 배포하기 위해서","② 시스템 보안을 강화하기 위해서","③ 사용자의 요구를 반영하기 위해서","④ 시스템 설계와 구현이 기술적으로 적합한지 확인하는 것","④ 시스템 설계와 구현이 기술적으로 적합한지 확인하는 것","기술 검토는 시스템 설계와 구현이 기술적으로 적합한지 확인하여, 개발 오류를 미리 방지하고 품질을 보장합니다."
"mock",000000,5,"정보시스템구축관리",55,"시스템 구축에서 '시스템 테스트'가 중요한 이유는 무엇인가?","","① 시스템을 빠르게 배포하기 위해서","② 시스템의 보안을 강화하기 위해서","③ 시스템이 요구사항을 충족하는지 검증하기 위해서","④ 시스템 성능을 최적화하기 위해서","③ 시스템이 요구사항을 충족하는지 검증하기 위해서","시스템 테스트는 시스템이 요구사항을 충족하는지 검증하고, 시스템의 품질을 보장하는 중요한 단계입니다."
"mock",000000,5,"정보시스템구축관리",56,"시스템 구축에서 ‘소프트웨어 구성 관리’의 주요 목적은 무엇인가?","","① 코드 변경 사항을 추적하는 것","② 시스템의 보안을 강화하는 것","③ 시스템 성능을 최적화하는 것","④ 시스템을 빠르게 배포하는 것","① 코드 변경 사항을 추적하는 것","소프트웨어 구성 관리는 코드 변경 사항을 추적하여 버전 관리를 체계적으로 할 수 있게 해줍니다."
"mock",000000,5,"정보시스템구축관리",57,"시스템 구축에서 ‘프로젝트 계획 수립’의 주요 목적은 무엇인가?","","① 시스템 성능을 개선하기 위해서","② 프로젝트 일정을 단축하기 위해서","③ 프로젝트 목표를 명확하게 정의하고 실행 계획을 세우기 위해서","④ 시스템 보안을 강화하기 위해서","③ 프로젝트 목표를 명확하게 정의하고 실행 계획을 세우기 위해서","프로젝트 계획 수립은 프로젝트 목표를 명확히 하고, 성공적인 실행을 위한 체계적인 계획을 수립하는 데 중요합니다."
"mock",000000,5,"정보시스템구축관리",58,"시스템 구축에서 '업무 프로세스 개선'의 주요 목표는 무엇인가?","","① 시스템 성능을 향상시키기 위해서","② 시스템을 빠르게 배포하기 위해서","③ 업무 프로세스를 효율화하여 운영 비용을 절감하기 위해서","④ 시스템의 보안을 강화하기 위해서","③ 업무 프로세스를 효율화하여 운영 비용을 절감하기 위해서","업무 프로세스 개선은 비효율적인 작업을 제거하고 업무 흐름을 최적화하여 운영 효율성을 높이는 데 중점을 둡니다."
"mock",000000,5,"정보시스템구축관리",59,"시스템 구축에서 ‘보안 요구사항’ 분석의 주요 목적은 무엇인가?","","① 시스템 성능을 최적화하기 위해서","② 시스템의 보안을 강화하기 위해서","③ 시스템을 빠르게 배포하기 위해서","④ 시스템을 사용자에게 인수하기 위해서","② 시스템의 보안을 강화하기 위해서","보안 요구사항 분석은 시스템의 보안을 강화하고, 민감한 정보를 보호하는 데 필수적인 작업입니다."
"mock",000000,5,"정보시스템구축관리",60,"시스템 구축에서 ‘리스크 관리’의 주요 목적은 무엇인가?","","① 프로젝트 비용을 줄이기 위해서","② 시스템 성능을 향상시키기 위해서","③ 프로젝트의 잠재적인 위험을 식별하고 대응 전략을 수립하기 위해서","④ 시스템을 사용자에게 인수하기 위해서","③ 프로젝트의 잠재적인 위험을 식별하고 대응 전략을 수립하기 위해서","리스크 관리는 프로젝트의 잠재적인 위험을 사전에 식별하고, 이를 해결하기 위한 대응 전략을 세우는 데 필수적인 과정입니다."
"mock",000000,5,"정보시스템구축관리",61,"시스템 구축에서 ‘품질 보증’ 활동의 주요 목적은 무엇인가?","","① 시스템을 빠르게 배포하기 위해서","② 시스템 성능을 최적화하기 위해서","③ 시스템의 품질을 검증하고 문제를 사전에 해결하기 위해서","④ 시스템을 안정적으로 운영하기 위해서","③ 시스템의 품질을 검증하고 문제를 사전에 해결하기 위해서","품질 보증 활동은 시스템의 품질을 검증하고, 문제가 발생하기 전에 이를 사전에 해결하는 중요한 과정입니다."
"mock",000000,5,"정보시스템구축관리",62,"시스템 구축에서 ‘고객 요구사항 분석’의 주요 목적은 무엇인가?","","① 시스템 성능을 향상시키기 위해서","② 시스템을 빠르게 배포하기 위해서","③ 고객의 요구를 명확히 이해하고 반영하기 위해서","④ 시스템 보안을 강화하기 위해서","③ 고객의 요구를 명확히 이해하고 반영하기 위해서","고객 요구사항 분석은 시스템이 사용자의 요구에 부합하도록 설계 및 구현할 수 있도록 돕는 중요한 단계입니다."
"mock",000000,5,"정보시스템구축관리",63,"시스템 구축에서 ‘유지보수 계획’ 수립의 주요 목적은 무엇인가?","","① 시스템 성능을 최적화하기 위해서","② 시스템의 보안을 강화하기 위해서","③ 시스템을 안정적으로 운영하고 장기적으로 관리하기 위해서","④ 시스템을 빠르게 배포하기 위해서","③ 시스템을 안정적으로 운영하고 장기적으로 관리하기 위해서","유지보수 계획은 시스템을 장기적으로 안정적으로 운영하고, 필요 시에는 수정 및 업데이트 작업을 체계적으로 관리하는 데 필요합니다."
